Строка поиска	Translation
У текущего окна найдено %1 форм.	Praeguse akna leitud %1 vormid.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Kas vormi elemendi <%1> praeguse teksti redigeerimise <%2> ja ootasid <%3>
Удаляю элемент %1	Eemaldage %1 element
Удаляю элемент справочника <%1> : <%2>	Eemaldage üksus käsiraamat <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Juba avatud TestClient on ühendatud %1 sadamas.
Указан неверный диапазон портов: <%1>	Täpsustatud on vale port range: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Määratud Nimi kõlarid asendamise [%1] ei ole kujunduses.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Paigaldatud lipp "Stop vea ilmnemisel". Täidetud järgmised stsenaariumid on tühistatud.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Paigaldatud lipu <Stop vea ilmnemisel>. Täidetud järgmised stsenaariumid on tühistatud.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Väide "ИмеетДлину" ei oska töö tüüp <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Väide "ПроверитьВхождениеВКоллекцию" ei oska töö tüüp kogumise <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Väide "Sisaldab" ei oska töö tüüp <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Väide <ИмеетДлину> ei oska töö tüüp <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Väide <ПроверитьВхождениеВКоллекцию> ei oska töö tüüp kogumise <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Väide <Sisaldab> ei oska töö tüüp <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Väide ПроверитьРавенствоФайлов saab kasutada ainult толстом kliendi.
Файл <%1> не найден.	Faili <%1> ei leitud.
Файл <%1> не существует.	Faili <%1> ei ole olemas.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Faili <vbFeatureReader.epf> ei leitud kataloogist tööriistad <%1>
Файл %1: <%2>	File %1: <%2>
Файл EPF не создан.	Faili EPF ei loodud.
Файл EPF не создан. Не смог создать каталог временной базы.	Faili EPF ei loodud. Ei suutnud luua kataloog ajutise baasi.
Файл отчета Allure-report (%1) записан.	Aruande faili Allure-report (%1) registreerida.
Файл отчета CucumberJson-report (%1) записан.	Aruande faili CucumberJson-report (%1) registreerida.
Файл отчета jUnit-report (%1) записан.	Aruande faili rongid-report (%1) registreerida.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Фича <%1> sisaldab tag @Tree. Leida ridu, mis sisaldavad tähemärki tühikuteta ja tabeldusmärgid rea alguses. Puu ei saa õigesti ehitatud.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Фича <%1> sisaldab tag @Tree. Osa rida sisaldab rea alguses tähemärki tühikuteta <%2>, osa rida sisaldab tabeldusmärgid <%3>. Puu ei saa õigesti ehitatud.
Фича: %1	Фича: %1
Фичи загружены	Фичи laadida
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Lipu <Salvestada kontekstides enne sammud> on <True>.
Флаг с заголовком <%1> не найден.	Lipp, mille teemaks on <%1> ei leitud.
Флаг с именем <%1> не найден.	Lipu nimega <%1> ei leitud.
Форма <%1> не найдена.	Vorm <%1> ei leitud.
Форма окна с заголовком %1 не найдена.	Vorm aknad pealkirja %1 ei leitud.
Форма с заголовком <%1> не найдена.	Vorm, mille teemaks on <%1> ei leitud.
Форма с заголовком %1 не найдена.	Vorm, mille teemaks %1 ei leitud.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Host logi sisse tuleb käivitada võtmega /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Tahtsid, et algoritm <%1> выполнился, ja ta langes viga <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Tahtsid, et algoritm <%1> langes koos veateate <%2> ja ta kukkus koos sõnumiga <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Tahtsid, et algoritm <%1> kukkus ja ta выполнился%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Tahtsid, et kood on <%1> выполнился, ja ta langes viga <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Tahtsid, et kood on <%1> langes koos veateate <%2> ja ta kukkus koos sõnumiga <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Tahtsid, et kood on <%1> kukkus ja ta выполнился%2
Шаг	Samm
Шаг (%1) не выполнен.	Samm (%1) ei ole täidetud.
Шаг (%1) не выполнен. Строка дерева №%2	Samm (%1) ei ole täidetud. Rida puu nr%2
Шаг (%1) не реализован.	Samm (%1) ei ole rakendatud.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Samm <%1> pidi põhjustada erand ja ta выполнился korrektselt.
Шаг выполнен с ошибкой: %1	Samm on tehtud viga: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Samm võtab sisse ainult tabeli Gherkin, kus kaks rida. Samas on saadetud %1 rida.
Шаг сценария не реализован.	Samm script ei ole rakendatud.
Элемент с заголовком <%1> виден на текущей форме	Element, mille teemaks on <%1> on nähtav praegusel kujul
Элемент с заголовком <%1> доступен на форме	Element, mille teemaks on <%1> kättesaadav vormis
Элемент с заголовком <%1> доступен не только для просмотра	Element, mille teemaks on <%1> kättesaadav mitte ainult vaatamiseks
Элемент с заголовком <%1> доступен только для просмотра	Element, mille teemaks on <%1> saadaval ainult vaatamiseks
Элемент с заголовком <%1> не виден на текущей форме	Element, mille teemaks on <%1> ei näe praegusel kujul
Элемент с заголовком <%1> не доступен на форме	Element, mille teemaks on <%1> ei ole saadaval kujul
Элемент с именем <%1> виден на текущей форме	Element nimega <%1> on nähtav praegusel kujul
Элемент с именем <%1> доступен на форме	Element nimega <%1> kättesaadav vormis
Элемент с именем <%1> доступен не только для просмотра	Element nimega <%1> kättesaadav mitte ainult vaatamiseks
Элемент с именем <%1> доступен только для просмотра	Element nimega <%1> saadaval ainult vaatamiseks
Элемент с именем <%1> не виден на текущей форме	Element nimega <%1> ei näe praegusel kujul
Элемент с именем <%1> не доступен на форме	Element nimega <%1> ei ole saadaval kujul
Элемент формы <%1> не найден.	Vormi element <%1> ei leitud.
Элемент формы с именем <%1> не найден.	Vormi element nimega <%1> ei leitud.
Элемента формы с заголовком <%1> не найдено.	Üksuse vormi, millel on pealkiri <%1> ei leitud.
Элемента формы с именем <%1> не найдено.	Vormi elemendi nimega <%1> ei leitud.
Это возможно только для шага.	See on võimalik ainult sammu.
является NULL	on NULL
является заполненным	on täidetud
является истиной	on tõde
является ложью	on vale
является неопределено	on määratlemata väljend
Не найден SikuliX скрипт <%1>.	Ei leitud SikuliX script <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Ei suutnud täita SukuliX script <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Lootsime, et tabelis <%1> текуще väli on täidetud.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Lootsime, et tabelis <%1> текуще väli ei ole täidetud.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Oodata on tabeli <%1> üle <%2> sekundit, et praegune valdkonnas on tühi.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Tabel <%1>. Rida nr<%2>. Veerg <%3>. Ei saanud väärtus viide.
Не получилось получить представление открытого списка выбора <%1>.	Ei õnnestunud saada aimu avatud valige loendist <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	On loendi valimiseks <%1> oodatud %2 väärtused ja saadi %3 väärtusi.
Ожидалось получить %1, а было получено %2.	Oodatud saada %1, saadi %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Avatud nimekiri <%1> ei võrdu эталону. Erinevused: %2
Ожидалось, что открытый список содержит значение %1.	Loodeti, et avatud nimekiri sisaldab väärtus on %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Avatud nimekiri <%1> ei sisalda oodatavad väärtused: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Avatud nimekiri <%1> sisaldab väärtusi, mida ei tohiks olla: %2
Не смог получить данные локализации сообщений.	Ei saanud andmed lokaliseerimine sõnumeid.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Kas väljad <%1> ei õnnestunud klikkima hüperlingil <%2>.
Вы уверены?	Oled sa kindel?
Закрыть форму	Sulge vorm
Не получилось нажать на кнопку <%1>.	Ei õnnestunud vajutada nupule <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Lootsime, et laud dokumendi <%1> üle <%2> sekundit lahter <%3> muutub võrdne <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Mõned sõnumid ei ole leitud, akna sõnumite kasutaja: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	Teadete aknasse kasutajal on leitud üleliigsed postitused: %1
Не получилось определить длительность у файла <%1>.	Ei ole õnnestunud kindlaks teha kestus on faili <%1>.
Не получилось добавить субтитры к файлу <%1>.	Ei õnnestunud lisada subtiitrid faili <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Meeskond ffmpeg ühinemise kõik videod ei õnnestu.
Команда ffmpeg по перекодированю звука не выполнена.	Meeskond ffmpeg on перекодированю heli ei õnnestu.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Meeskond ffmpeg lisamise veega märgini ja перекодированию heli ei õnnestu.
Команда ffmpeg по кодированию в mp4 не выполнена.	Meeskond ffmpeg kohta kodeerimine mp4 ei õnnestu.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Meeskond ffmpeg lisamise mp3 rull ei õnnestu.
Не получилось создать файл TTS <%1>.	Ei õnnestunud luua fail TTS <%1>.
Не указано имя голоса Text To Speech.	Nime pole määratud hääli Text To Speech.
Не указана команда ffmpeg.	Ei ole määratud meeskond ffmpeg.
Не указана команда Convert.	Ei ole antud käsk Convert.
Не найдено значение из колонки <%1>.	Ei leitud väärtus veerus <%1>.
Не найдено значение <%1> из колонки <%2>.	Ei leitud väärtus <%1> veerg <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Ei õnnestunud salvestada muutuja <%1> tabel nimega <%2>.
Таблица <%1> пустая.	Tabel <%1> tühi.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	Tabelites <%1> ja <%2> misc tulpade <%3> ja <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Ei tabelist kõik read <%1> leitud tabelis <%2>:
Для элемента с именем <%1> не найдена форма.	Üksuse nimega <%1> ei leitud vorm.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Ei ole määratud seaded Vanessa-automaatika: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Ei ole määratud seaded Vanessa-automaatika: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	Kataloogi <%1> faili ei leitud <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	Kataloogi <%1> leitud rohkem kui ühe faili <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Ei jõuagi teha klõps hiirega pildi järgi <%1>.
Не получилось запустить Sikulix сервер.	Ei õnnestunud käivitada Sikulix server.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Ei jõuagi ära oodata täitmise SikuliX skripti <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Ei jõuagi teha SikuliX script <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Loodeti, et grupp on element <%1> sisaldab andmeid vormi elemendid: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Loodeti, et grupp on element <%1> ei sisalda andmeid vormi elemendid: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Oodata on tabeli <%1> üle <%2> sekundit on välja <%3> väärtus väga hea <%4>. Praegune väärtus <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Loodeti, et paneeli partitsioonid on <%1> elementide, ning leitud <%2> elemente.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Loodeti, et paneeli partitsiooni sisaldada järgmisi elemente: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Loodeti, et paneeli vaheseinad ei ole sisaldada järgmisi elemente: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Loodeti, et paneeli funktsioone <%1> elementide, ning leitud <%2> elemente.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Loodeti, et paneeli funktsioone on element <%1> , ja on leitud element <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Loodeti, et paneeli funktsioonid sisaldavad järgmisi elemente: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Loodeti, et paneeli funktsioone ei saa sisaldada järgmisi elemente: %1
Группа <%1> не найдена в панели функций.	Grupp <%1> ei leitud paneeli funktsioone.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Loodeti, et rühmas <%1> paneeli funktsioonid sisaldavad järgmisi elemente: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Loodeti, et rühmas <%1> paneeli funktsioone ei saa sisaldada järgmisi elemente: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Viga. Ei ole leitud, kasutaja seaded <%1> faili <%2>.
Функция <%1> реализована только для Windows.	Funktsioon <%1> realiseerida ainult Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Kas väljad <%1> ootasid pealkirja tekst <%2> ja said <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	Tabel <%1> välja <%2> ootasid pealkiri <%3> ja said <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	Tabel <%1> välja <%2> ootasid kohtspikri tekst <%3> ja said <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Ei õnnestunud laadida baasi dt: <%1>. Tee DT: <%2>. Toetuse staatus: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Grupp kõlarid <%1> tabel <%2> ei leitud.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	Tabel <%1> jaotises veerud <%2> veerg <%3> ei leitud.
Не получилось найти на экране картинку <%1>.	Ei õnnestunud leida ekraani pilt <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Lootsime, et laud dokumendi <%1> üle <%2> sekundit lahtri väärtus <%3> muutub võrdne <%4>. Praegune väärtus <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Meetod Samm() ei ole teostatud. Ei suutnud lugeda samme ajutise фича faili <%1>. Algne rida:%2
Этот клиент	See klient
Не получилось найти данные макета <%1>.	Ei õnnestunud leida andmeid paigutuse <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Ei jõuagi teha эмуляцию хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Ei jõuagi teha эмуляцию ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Ei jõuagi ära oodata pildid <%1> üle <%2> sekundit.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Aken pealkirjaga <%1> ei leitud. Praegune kast: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	Rida <%1> ei leitud aknas sõnumite kasutaja. Seisukord aknad postitusi:%2
Не получилось определить родителя у шага <%1>.	Ei ole õnnestunud kindlaks teha vanema juures sammu <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Ei õnnestunud kindlaks positsiooni sammu <%1> jaotise samme <%2>.
Не получилось открыть форму регистра сведений <%1>.	Ei õnnestunud avada vormi registrist teabe <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Ei õnnestunud leida allsüsteemi <%1> registris versioon allsüsteemid.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Oodatud saada <%1> rida tabelis <%2> ja saadi <%3> rida.
Не получилось сохранить значение <%1> в переменную <%2>.	Ei õnnestunud salvestada väärtus <%1> muutuja <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Ei õnnestu ühendada varem запущенному kliendile test <%1> port <%2>.
Не получилось прочитать параметр запуска <%1>.	Ei jõuagi lugeda parameeter käivitada <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Ei õnnestunud päästa rida <%1> muutuja <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Valesti märgitud parameetri väärtus pöörlemissuuna rattad hiirt. Võimalikud väärtused: Üles või Alla.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Ei jõuagi teha эмуляцию rotatsiooni rattad hiire suunas <%1>, iteratsioonide arv <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Avastatud mitu faili, eksportivatele подсценарий <%1>. Failid: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Ei jõuagi teha click праой hiire nuppu pildi järgi <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Ei jõuagi liigutada hiirega pildile <%1>.
Не существует клиента тестирования <%1>.	Ei ole kliendi test <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Lootsime, et protsessi ID <%1> lõpule <%2> sekundit.
Значение переменной <%1> изменено на <%2>.	Muutuja väärtus on <%1> viimati muudetud: <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Väärtus globaalse muutuja <%1> viimati muudetud: <%2>.
Переменная <%1> удалена.	Muutuja <%1> on kustutatud.
Глобальная переменная <%1> удалена.	Globaalne muutuja <%1> on kustutatud.
Контекст	Kontekst
Контекст глобальный	Globaalne kontekst
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Aken pealkirjaga <%1> ei leitud. Timeout otsingu aken: <%2>.
Не удалось получить токен.	Ei ole õnnestunud saada tunnus.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Ei ole õnnestunud saada tunnus. Tulemuse kood: <%1>. Vastus: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Ei õnnestunud andmeid saada. Tulemuse kood: <%1>. Vastus: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Ei suutnud tabelis <%1> teha, et valida loendist valida <%2> rea <%3>. Katsete arv on <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Ei suutnud valida loendist valida <%1> rea <%2>. Katsete arv on <%3>.
Не выполнены дополнительные процедуры обработки данных.	Ei ole rakendatud täiendavate andmete töötlemise korra.
Обнаружено окно обновления конфигурации.	Avastatud värskendamise akent konfiguratsiooni.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Avastatud aken c sõnum ebaõnnestunud uuendamist konfiguratsiooni.
Видео создано автоматически.	Video on loodud automaatselt.
Количество сценариев	Hulk skripte
Количество шагов	Sammude arvu
Версия Vanessa-Automation	Versioon Vanessa-Automaatika
Версия скрипта сборки видео	Versioon skripti koost video
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	Tabelis peaks olema üle 1 rea, ja said <%1> rida.
Выполнить сценарии	Käivita stsenaarium
Загружены глобальные переменные.	Alla laadida globaalsed muutujad.
Не найден каталог: %1	Ei leitud kataloogi: %1
Выполнить	Run
Выполняется...	Töötab...
Останавливается...	Peatub...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Avastatud aken minna uut platvormi versiooni 1S:Ettevõte.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	Tabel <%1> ei õnnestunud aktiveerida väli <%2> redigeerimiseks.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Oodatud jooksul <%1> sekundit, mis avaneb aken pealkirjaga erineb <%2>.
Выберите файл настроек Vanessa Automation.	Valige seadete faili Vanessa Automaatika.
Версия загружаемых настроек не соответсвует версии обработки.	Allalaaditav versioon seadeid ei vastab versiooni töötlemine.
Информация: Параметр %1 не загружен.	Väärtus: %1) ei ole koormatud.
Не получилось прочитать значение из строки запуска: %1.	Ei jõuagi lugeda väärtus string käivitada: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Lugedes keskkonnamuutujaid operatsioonisüsteem on tekkinud, välja arvatud: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Ei leitud faili tee JSON. Parameeter: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Loe viga struktuuri JSON. Jätke lugemine.
Ошибка чтения структуры JSON.	Loe viga struktuuri JSON.
В параметрах JSON не найден каталог Фич.	Seadetes on JSON ei leitud kataloogi Фич.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Kasutades vananenud parameetri "КаталогOutputСкриншоты". Uus seade "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Kasutades vananenud parameetri "КаталогOutputИнструкцияHTML". Uus seade "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Kasutades vananenud parameetri "КаталогOutputИнструкцияMarkdown". Uus seade "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Kasutades vananenud parameetri "КаталогOutputИнструкцияВидео". Uus seade "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Kasutades vananenud parameetri "КаталогOutputjUnit". Uus seade "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	Seadetes on käivitada JSON ei ole määratud kataloogi aruande rongid.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Kasutades vananenud parameetri "КаталогOutputCucumberJson". Uus seade "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	Seadetes on käivitada JSON ei ole määratud aruande CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Kasutades vananenud parameetri "КаталогOutputAllure". Uus seade "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Kasutades vananenud parameetri "КаталогOutputAllureБазовый". Uus seade "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	Kuju on välja saadetud nimekiri ei leitud.
ИмяФичи	ИмяФичи
ИмяСценария	ИмяСценария
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Stsenaarium ei ole määratletud.
Шаг не определён.	Samm ei ole määratletud.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Ei õnnestunud andmeid saada. Tulemuse kood: <%1>. Vastus: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	Meeskond luua pildi teksti ei ole teostatud: %1
Не получилось получить командный интерфейс клиента тестирования.	Ei õnnestunud saada command liides kliendi katsetamine.
Окно предупреждения не найдено.	Hoiatus kasti ei leitud.
Не получилось выполнить помещение файла <%1>.	Ei jõuagi teha eeldus faili <%1>.
Не найдено подключение SikuliX сервера.	Ei leitud ühendus SikuliX server.
Подключение SikuliX сервера сброшено.	Ühendus SikuliX server käiakse.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Ei ole määratud seaded Vanessa-automaatika: <КаталогДляГенерацииКартинок>.
Не получилось создать картинку по тексту <%1>.	Ei õnnestunud luua pilt teksti <%1>.
Не найден профиль поиска картинки с текстом <%1>.	Profiili ei leitud otsida pilte, millel on tekst <%1>.
Команда не выполнена: %1	Käsku ei täidetud: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	Ei õnnestunud arvutada avaldis: %1. Vea kirjeldus: %2
Не указано имя файла.	Ei ole määratud faili nimi.
Каталог <%1> не существует.	Kataloog <%1> ei ole olemas.
Не указано расширение файла.	Ei ole märgitud laiendiga faili.
Не получилось закрыть активное окно <%1>. %2	Ei ole õnnestunud aktiivse akna <%1>. %2
Закрытие окна <%1>.	Akna sulgemine <%1>.
