Строка поиска	Translation
Окно с заголовком <%1> не найдено.	ግምገማ መስኮት ግምገማ ርዕስ <%1> ነበር.
Описание ошибки: %1	ገለጻ ስህተት: %1
Остановка на брейкпоинте.	ደረጃ በጣም breakpoint.
Ошибка в %1. %2	ስህተት ውስጥ %1. %2
Ошибка в ДобавитьStepDefinitionВТекстМодуля.	ስህተት ውስጥ ДобавитьStepDefinitionВТекстМодуля.
Ошибка в ПолучитьУжеСуществующиеСнипетыИзОбработок(). Файл/каталог %1 не существует.	ስህተት ውስጥ ПолучитьУжеСуществующиеСнипетыИзобработок(). ፋይል/ዶሴ %1 የለም.
Ошибка в файле %1, снипет %2 уже был в %3	ስህተት ውስጥ ፋይል %1, snippet %2 ነበረ %3
Ошибка перегенерации EPF. Файл %1 не найден.	ስህተት regeneration አርትዕ. ፋይሉ %1.
Ошибка при выгрузке набора записей регистра: %1	የሚሰጡዋቸውን ይታያል ሰዎች ስብስብ ይገናኛሉ ይታያል: %1
Ошибка при выгрузке объекта: %1. Тип: %2	ስህተት ቅድሚያ የሚሰጡዋቸውን ይታያል አልተቻለም: %1. ዓይነት: %2
Ошибка при закрытии всех окон Testclient.	ስህተት ቀላል ሆኗል ሁሉ ዊንዶውስ Testclient.
Ошибка при поиске значений в макете %1:	የሚሰጡዋቸውን ሰዎች እሴቶች ውስጥ አለብዎት %1:
Ошибка при получении активной формы.	ስህተት አሁን የአሁን.
Ошибка при получении списка процессов 1С.	ስህተት ይገናኛሉ የሚሰጡዋቸውን ሂደቶች 1C.
Ошибка при получении текста фичи:	ስህተት አሁን ጽሑፍ
Ошибка при построении дерева из файла <%1>%2%3	የሚሰጡዋቸውን ህንፃ ዛፍ ነው ፋይል <%1> %2% 3
Ошибка при создании данных из макета. Неуникальное имя переменной: [%1]	ስህተት ቀላል ሆኗል ቅድሚያ የሚሰጡዋቸውን. ያልሆነ ልዩ ስም ነው ቅድሚያ: አልዓዛር%1 ከዚህ
Ошибка проверки значения таблицы <%1>. %2	ስህተት አዳዲስ ግምገማዎች እሴት ውስጥ ሰንጠረዥ <%1>. %2
Ошибка создания временного файла в подкаталоге %1.	ስህተት ላይ ጊዜያዊ ፋይል ውስጥ subdirectory %1.
Ошибка создания скриншота:%1 команда:%2	ስህተት ላይ ቅድሚያ:%1%2
Ошибка создания файла %1.	ስህተት ላይ ፋይል %1.
Ошибка чтения JSON. Неизвестный символ %1	ስህተት ቅድሚያ. ያልታወቀ ባሕርይ %1
Ошибка чтения структуры JSON пропускаем чтение	ስህተት ቅድሚያ አወቃቀር ጋር ስምዎ ንባብ
Ошибка чтения структуры JSON.	ስህተት ቅድሚያ.
Ошибка. В фиче %1 было найдено несколько сценариев с именем %2	. አዳዲስ ግምገማዎች %1 ስምዎ አሁን አሁን ካሉት ስም %2
Ошибка. Найдено более 1 значения в кэше МетаданныеИмя [%1] по указанным параметрам поиска %2	. ደረጃ አፕሊኬሽን 1 እሴት ውስጥ ቅድሚያ Mataranyika ኢየሱስም%1 ከዚህ የሚጨመሩት የፍለጋ አማራጮች %2
ОшибкаПроверки	Olivepomace
Параметр <Запускаемая обработка> указывает на несуществующий файл.	ወደ parameter <. .> ነጥቦች ጋር nonexistent.
Параметр <Имя подключения> является обязательным.	አማራጭ <የሚሰጡዋቸውን ስም> ይህ ግዳጅ.
Параметр <Логин> не задан	Parameter <ስም> እንጂ አልተሰጠም
Параметр %1 не найден в таблице параметров.	አማራጭ %1 አይገኝም ውስጥ.
Первый параметр (%1) меньше второго (%2) а хотели, чтобы был больше или равен.%3	የመጀመሪያው parameter (%1) ያንሳል ሁለተኛው (%2) እና የሚከራይ ነበር አንድ እኩል ወይም.%3
Первый параметр (%1) меньше или равен второму (%2) а хотели, чтобы был больше.%3	የመጀመሪያው parameter (%1) ያንሳል ወይም እኩል ሁለተኛው (%2) እና የሚከራይ.%3
Передан пустой путь в процедуру <СоздатьКаталогЕслиЕгоНет>.	ባዶ መንገድ መሻገር ጋር የሚሰጡዋቸውን <Astaticlullaby>.
Переданная дата (%1) не равна дате (%2) с точностью до 2-х секунд, а хотели, чтобы они равнялись. %3	መተግበሪያዎችዎ ወደ ቀን (%1) አይደለም እኩል ቀን (%2) በሚከተለው ትክክለኛነት 2., በይፋ ከእነርሱ ጋር እኩል. %3
Переданный параметр (%1) не входит в период %2, а хотели, чтобы являлся. %3	ቀላል ሆኗል parameter (%1) አይደለም የተካተቱት ኩባንያ %2, ይፈለጋል. %3
Переданный параметр (%1) не является Истиной, а хотели, чтобы являлся. %2	ቀላል ሆኗል parameter (%1) አይደለም እውነት እና ይፈለጋል. %2
Переданный параметр (%1) не является Ложью, а хотели, чтобы являлся. %2	ቀላል ሆኗል parameter (%1) አይደለም ይቅር እና ይፈለጋል. %2
Передвижение курсора мышки - OK	ንቅናቄ ቅድሚያ cursor. በቀዳሚ ግምገማዎች ላይ
ПередВыполнениемШага: %1	Perevypolneniem: %1
Переключатель с заголовком <%1> не найден.	ቅድሚያ ርዕስ <%1> ነበር.
Переключатель с именем <%1> не найден.	በቀዳሚ ግምገማዎች አሁን ስም <%1> ነበር.
Переменная <%1> не найдена.	ቅድሚያ <%1> ነበር.
Переменная <%1> ранее не была сохранена	ቅድሚያ <%1> አልተቀመጠም የሚሰጡዋቸውን
Пересоздан %1	Recreated %1
Пересоздаю %1	Recreate %1
ПланВидовРасчета.%1 не удалось найти предопределенный элемент/группу [%2].%3	Plannedorbit.%1 አልተሳካም ግምገማ predefined እንዳሏቸውም/ቡድን ኢየሱስም%2 ያዛሉ%3
ПланВидовРасчета.%1 не удалось создать новую группу.%2	Plannedorbit.%1 ወድቋል መፍጠር.%2
ПланВидовРасчета.%1 не удалось создать новый элемент.%2	Plannedorbit.%1. ን.%2
ПланВидовХарактеристик.%1 не удалось найти предопределенный элемент/группу [%2].%3	Provideguarantees.%1 አልተሳካም ግምገማ predefined እንዳሏቸውም/ቡድን ኢየሱስም%2 ያዛሉ%3
ПланВидовХарактеристик.%1 не удалось создать новую группу.%2	Provideguarantees.%1 ወድቋል መፍጠር.%2
ПланВидовХарактеристик.%1 не удалось создать новый элемент.%2	Provideguarantees.%1. ን.%2
ПланОбмена.%1 не удалось получить узел этой ИБ.%2	Planaltina.%1 አልተሳካም ጋር ምንም በዚህ በይፋ.%2
ПланОбмена.%1 не удалось создать новый узел.%2	Planaltina.%1 አልተሳካም ለመፍጠር አዲሱ ምንም.%2
ПланСчетов.%1 не удалось найти предопределенный элемент/группу [%2].%3	Planscheap.%1 አልተሳካም ግምገማ predefined እንዳሏቸውም/ቡድን ኢየሱስም%2 ያዛሉ%3
ПланСчетов.%1 не удалось создать новую группу.%2	Planscheap.%1 ወድቋል መፍጠር.%2
ПланСчетов.%1 не удалось создать новый элемент.%2	Planscheap.%1. ን.%2
Подключение с именем <%1> перезаполнено в таблице подключений	አዳዲስ ግምገማዎች ስም <%1> petesaporito ውስጥ የሚሰጡዋቸውን.
Подключили для отладки форма %1	ከማንነትዎ ጋር አንድ ቅጽ %1
Подключились к сеансу TESTCLIENT.	አንድ ይታያል TESTCLIENT.
Подсвет рамки - OK	Illumin ፍሬም - .
Поле <%1> в данный момент невидимо пользователю.	መስክ <%1> ውስጥ ቅፅበት, የማይታየው ጋር.
Поле <%1> существует, а ожидали, что его нет.	መስክ <%1>.,.,.
Поле с заголовком <%1> не найдено.	ሳጥን አሁን ርዕስ <%1> ነበር.
Поле с именем <%1> не найдено.	መስክ አብሮ ስም <%1> ነበር.
Получить изменения формы	ጋር ይገናኛሉ ይታያል
Получить состояние всей формы	በቀዳሚ ግምገማዎች ላይ ያለው ስምዎ ስለጀመሩ ቅጽ
ПолучитьИдентификаторПредставленияПоСсылке() : Неизвестный КорневойТипКонфигурации <%1>	ПолучитьИдентификаторПредставленияпоссылке() : ያልታወቀ Corneoscleral <%1>
ПолучитьСостояниеФормыTestClient:%1	ПолучитьСостояниеФормыTestClient:%1
ПолучитьТаблицуЗначенийИзТабличногоДокумента: Требуется тип ТабличныйДокумент или ПолеТабличногоДокумента	ПолучитьТаблицуЗначенийИзТабличногодокумента: የሚያስፈልግ ዓይነት Tablecellelement ወይም Payableondeath
ПолучитьУжеСуществующиеСнипетыИзОбработок:%1	ПолучитьУжеСуществующиеСнипетыИзобработок:%1
Пометка для шаг установлена.	በቀዳሚ ግምገማዎች ላይ እርምጃ ስለጀመሩ.
Пометка снята.	ማር.
порт <%1>	ወደብ <%1>
Порт %1 занят или находится вне указанного диапазона, порт подключения изменен на %2	ወደብ %1 በስራ ላይ ወይም ውጭ አልተሰጠም የሚሰጡዋቸውን, የሚሰጡዋቸውን ወደብ ነው ሆኗል %2
Построение дерева.	ግንባታ.
Превышение таймаутуа ожидания завершения фонового задания.	ይታያል timucua ሆኗል ጊዜ አሁን ነው. ስራ.
Предупреждение с текстом %1 не найдено.	የማስጠንቀቂያ መልዕክት ጽሑፍ %1.
Предыдущая ошибка: %1. ТаймаутОжидания=%2	ያለፈው ስህተት: %1. Timeoutidle ቅድሚያ የሚሰጡዋቸውን%2
При подключении TestClient возникло сообщение:	አሁን አሁን TestClient አንድ መልእክት:
ПроверитьРавенствоТаблиц: Второй параметр-таблица таблицей не является	Proerythroleukemic: ሁለተኛው parameter.. አይደለም
ПроверитьРавенствоТаблиц: Первый параметр-таблица таблицей не является	Proerythroleukemic: የመጀመሪያው parameter ነው ሠንጠረዥ አሁን ሠንጠረዥ አይደለም
ПроверитьРавенствоТабличныхДокументовТолькоПоЗначениям: Второй параметр-таблица не является табличным документом	ПроверитьРавенствоТабличныхДокументовтолькопозначениям: ሁለተኛው parameter. የያዘ ሰነድ tabular
ПроверитьРавенствоТабличныхДокументовТолькоПоЗначениям: Первый параметр-таблица не является табличным документом	ПроверитьРавенствоТабличныхДокументовтолькопозначениям: የመጀመሪያው parameter. የያዘ ሰነድ tabular
ПроверитьТип: Тип значения параметра ТипИлиИмяТипа должен быть <Тип> или <Строка>, а получили <%1>%2	Proveriti: ዓይነት ነው parameter እሴት Tielieketi አለበት <ዓይነት> ወይም <ሕብረቁምፊ> እና ሆኗል <%1>%2
Проверка загрузки объектов в ИБ из макета данных выполнена успешно.	አዳዲስ ግምገማዎች ዜና መፅሄት ካሉበት ውሂብ አንድ የሚሰጡዋቸውን.
Проверьте работу команды <%1>	ፈተና የሚለውን ትዕዛዝ <%1>
Профиль с именем <%1> не найден.	የኢትዮጵያ መገለጫ ግንኙነት ስም <%1> ነበር.
ПрочитатьПеременныеСреды:%1	Proceratiinae:%1
Пустой адрес снипета у шага: %1	ባዶ አድራሻ ነው snippet ቅድሚያ የሚሰጡዋቸውን ደረጃ: %1
ПутьКФиче=Неопределено	Potection ቅድሚያ በመስጠት
Работа с ключами для %1 пока не поддерживается	በመስጠት ቁልፍ %1 በቀዳሚ..
Работаю по сценарию	በመስጠት ስክሪፕት
Работаю по фиче: %1	በመስጠት የሚሰጡዋቸውን: %1
равно	በቀዳሚ
РазличаютсяКолонки	Razlichayutsya
Различия в таблицах:	አዳዲስ ግምገማዎች ነው የሚሰጡዋቸውን:
РазноеКоличествоСтрок	Ethnoecologists
Раннер <%1> не подключен.	የታዘዘ <%1> አገላለፅ.
РежимСовместимостиTestManager	РежимСовместимостиTestManager
Реквизит <%1> не найден.	አዳዲስ ግምገማዎች <%1> ነበር.
с длиной	የሚሰጡዋቸውን
Сеанс должен быть запущен с ключом TESTMANAGER.	የሚሰጡዋቸውን አለበት ግምገማዎች አሁን ቁልፍ TESTMANAGER.
Снипет <%1> встречается %2 раз.	Snippet <%1> ስምዎ %2.
содержащее текст <%1>, а был текст <%2>	ይዟል ጽሑፍ <%1>, ጽሑፍ ነበር <%2>
содержит	ይዟል
Создан %1	አዳዲስ ግምገማዎች ላይ ማተኮር %1
Создан файл: %1	አሁን ፋይሉን: %1
Создание epf по фичам закончено.	ፍጥረት አርትዕ የህዳሴ ቅድሚያ.
Создать тестовый mp3 - OK	ቅድሚያ የታዘዘ mp3 - .
Создаю %1	አዳዲስ ግምገማዎች %1
Справочник.%1 не удалось найти предопределенный элемент/группу [%2].%3	ማጣቀሻዎች.%1 አልተሳካም ግምገማ predefined እንዳሏቸውም/ቡድን ኢየሱስም%2 ያዛሉ%3
Справочник.%1 не удалось создать новую группу.%2	ማጣቀሻዎች.%1 ወድቋል መፍጠር.%2
Справочник.%1 не удалось создать новый элемент.%2	ማጣቀሻዎች.%1. ን.%2
Справочник.%1.%2 - получен пустой элемент.	ማጣቀሻዎች.%1.%2 - ቅድሚያ.
Сравниваемые значения (%1; %2) не равны, а хотели, чтобы были равны.%3	መገለጫዎ እሴቶች (%1
Сравниваемые значения (%1; %2) равны, а хотели, чтобы были не равны.%3	መገለጫዎ እሴቶች (%1
Странный параметр в логе инструкции HTML: %1	አዳዲስ ግምገማዎች በይፋ ውስጥ ምዝግብ ነው የተጠቃሚ ቅድሚያ: %1
Странный параметр в логе инструкции Markdown: %1	አዳዲስ ግምገማዎች በይፋ ውስጥ ምዝግብ ነው የተጠቃሚ Markdown: %1
Строка <%1> из файла <%2> не найдена в файле <%3>	ቅድሚያ <%1> ነው ፋይል <%2> አልተገኘም <%3>
Строка <%1> найдена в окне сообщений пользователю.	ቅድሚያ <%1> የሚገኘው መልእክት ቅድሚያ.
Строка <%1> найдена в последнем сообщении пользователю. Найдено: %2	ቅድሚያ <%1> ተገኝቷል ባለፉት መልዕክት ጋር. ሆኗል: %2
Строка <%1> не найдена в окне сообщений пользователю.	ቅድሚያ <%1> አልነበረም የሚገኘው መልእክት መስኮት ጋር.
Строка <%1> не найдена в последнем сообщении пользователю. Найдено: %2	ቅድሚያ <%1> ስምዎ አሁን መልዕክት ጋር. ሆኗል: %2
Строка %1 не найдена в реквизите %2	መስመር %1 ስምዎ ውስጥ ነፃ %2
Строка №%1 не найдена в табличном документе на форме	የመስመር ቁጥር %1 አልነበረም የሚገኘው tabular ሰነድ መሠረት ቅጽ
Строка №%1, обнаружен символ <|>, хотя не было ключевого слова <Примеры>.	የመስመር ቁጥር %1 ተገኝቷል < | > በቀዳሚ ግምገማዎች አንድ ቁልፍ ቃላት <ምሳሌዎች>.
Строка №%1, ожидалось (%2), а найдено (%3) ПредыдущееКлючевоеСлово=%4	የመስመር ቁጥር %1, የዘመኑ (%2), ስምዎ (%3) Predyduschaya ቅድሚያ የሚሰጡዋቸውን%4
Строка должна быть описана таблицей с двумя строками.	ሕብረቁምፊ ነው አለበት ተጠቃሚ ግምገማ ሰንጠረዥ ሁለት የሚሰጡዋቸውን.
Строка с фича-файлом не найдена.	ሕብረቁምፊ የሚሰጡዋቸውን-ፋይሉ ን.
СтрокаЗапуска=%1	Strikesapose ቅድሚያ የሚሰጡዋቸውን%1
существует	በቀዳሚ
Сценарий <%1> не загружен.	ቅድሚያ የታዘዘ <%1> እንጂ ስለጀመሩ.
Сценарий: %1	ቅድሚያ የታዘዘ: %1
Таблица <%1> не соответствует эталону. Ожидали <%2> строк, а в ней <%3> строк.	ሠንጠረዥ <%1> ግምገማዎች ቅድሚያ ጊዜ መደበኛ. የዘመኑ <%2> ይገናኛሉ እና <%3> የሚሰጡዋቸውን.
Таблица <%1> не стала равной за <%2> секунд. %3	ሠንጠረዥ <%1> የሚሰጡዋቸውን <%2>. %3
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	ሠንጠረዥ <%1>. ቅድሚያ.<%2>. ስፋት <%3>. የዘመኑ <%4>, ሆኗል <%5>
Таблица формы с именем <%1> не найдена.	ቅድሚያ የሚሰጡዋቸውን ግንኙነት ስም <%1> ነበር.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	Tabletseasy.Kolichestvennom () የሚሰጡዋቸውን%1, Tableresults.ጊዜ በመስጠት () የሚሰጡዋቸውን%2
Таблицы должны совпадать, а они различны.%1	. አለበት coincide, እነርሱ የተለያዩ%1
ТаблицыСовпадают	Tabletirovaniju
Табличный документ <%1> оказался неравен <%2>.%3	ሠንጠረዥ ሰነድ <%1> ነበር unequal <%2>.%3
Табличный документ не содержит нужные строки <%1>	ሠንጠረዥ ሰነድ አልያዘም ግምገማ የሚያስፈልግ ሕብረቁምፊ <%1>
Табличный документ содержит ненужные строки <%1>	. ሰነድ ይዟል አላስፈላጊ መስመሮች <%1>
ТестируемаяФорма <%1> не открылась, а должна была открыться	Masterweaver <%1> ያዩ ግምገማዎች አሁን መክፈት
ТестПропущен	Testproposed
Технические данные	.
тип	ዓይነት
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	እሴት ዓይነት <%1> ነው <%2> ነገር ግን የሚጠበቅ ዓይነት አይደለም <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	የሚያስፈልግ የሰነድ, ግምገማ የስራ ሂደት ወይም የስራ. ያልታወቀ አስተዳዳሪ %1.%2 . ቅድሚያ %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	የፍልሰተኞች %1 ግምገማዎች ቅድሚያ ጊዜ መደበኛ. የዘመኑ %2 ይገናኛሉ, %3 የሚሰጡዋቸውን.
ТЧ с именем <%1> не найдена.	ሊይ አስተያየታቸውን ስም <%1> ነበር.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	መስኮት <%1> ን አሁን እንዳሏቸውም ፋይል <Testirovanie>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	. <%1> የሚጠበቅ ርዕስ <%2>, ሆኗል <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	. <%1> ተጠብቆ ነበር ከጽሑፉ ጋር ስለጀመሩ <%2>, ሆኗል <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	. <%1> ተጠብቆ ነበር tooltip ጽሑፍ <%2>, ሆኗል <%3>
У текущего окна найдено %1 форм.	የአሁኑ መስኮት ስምዎ % - 1.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	ቅድሚያ ያለውን ቅጽ <%1> የአሁኑ ጽሑፍ ቅድሚያ <%2>, . <%3>
Удаляю элемент %1	ተጠቃሚ %1
Удаляю элемент справочника <%1> : <%2>	Removes ስለጀመሩ ቅድሚያ ቅድሚያ <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	የመስክ TestClient ይታያል ጋር %1.
Указан неверный диапазон портов: <%1>	የማይሰራ ወደብ ክልል: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	ለማየት የአምድ ስም ሆኗል ኢየሱስም%1 ከዚህ የለም ውስጥ.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	አንድ ባንዲራ "ቅድሚያ የሚሰጡዋቸውን ስህተት ይኖራል". የሚከተሉትን ይታያል..
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	አንድ ጠቋሚ <ግምገማዎች አሁን ስህተት ይኖራል>. የሚከተሉትን ይታያል..
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	ይገልፃሉ "Meatline" ይገናኛሉ በዚያ ዓይነት <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	ይገልፃሉ "Prioritypaydayloans" መገለጫዎ ጋር ግምገማዎች ግምገማ ክምችት ዓይነት <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	ይገልፃሉ "" ግምገማዎች ዓይነት <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	ቅድሚያ <Emaldona> አይችልም ይገናኛሉ በዚያ ዓይነት <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	ቅድሚያ <Prioritypaydayloans> ለማየት ግምገማዎች ግምገማ ክምችት ዓይነት <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	ቅድሚያ <ይዟል> አይችልም ይገናኛሉ በዚያ ዓይነት <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	ቅድሚያ ጊዜ Prioritisation ሊውል...
Файл <%1> не найден.	ፋይሉን <%1> ነበር.
Файл <%1> не существует.	ፋይሉን <%1> የለም.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	የፋይል <vbFeatureReader.አርትዕ> ን ውስጥ ይገኛል መሣሪያዎች ዶሴ <%1>
Файл %1: <%2>	ፋይሉ %1 <%2>
Файл EPF не создан.	ወደ አርትዕ ፋይል አይደለም.
Файл EPF не создан. Не смог создать каталог временной базы.	ወደ አርትዕ ፋይል አይደለም. ን መፍጠር ነው ዶሴ ጊዜያዊ ቅድሚያ.
Файл отчета Allure-report (%1) записан.	ሪፖርቱ ፋይል Allure-ሪፖርት (%1)..
Файл отчета CucumberJson-report (%1) записан.	ሪፖርቱ ፋይል CucumberJson-ሪፖርት (%1)..
Файл отчета jUnit-report (%1) записан.	ሪፖርቱ ፋይል jUnit-ሪፖርት (%1)..
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	የሚሰጡዋቸውን <%1> ይዟል ቅድሚያ @. አዳዲስ ግምገማዎች. የያዙ... እና... ያለውን. ዛፍ አይችልም..
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	የሚሰጡዋቸውን <%1> ይዟል ቅድሚያ @. ነው ይገናኛሉ ይዟል ውስጥ መጀመሪያ ቅድሚያ የሚሰጡዋቸውን, ቅድሚያ የሚሰጡዋቸውን <%2> አንዳንድ መስመሮች አዳዲስ ግምገማዎች.. <%3>. ዛፍ አይችልም..
Фича: %1	Ficha: %1
Фичи загружены	ቅድሚያ የሚሰጡዋቸውን
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	ባንዲራ <ማስቀመጥ contexts ፊት መጠቀም ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን> ስብስብ <እውነት>.
Флаг с заголовком <%1> не найден.	የኢትዮጵያ ባንዲራ ከሌሎች አርእስት <%1> ነበር.
Флаг с именем <%1> не найден.	ግምገማ ባንዲራ ይዘው ስም <%1> ነበር.
Форма <%1> не найдена.	ቅጽ <%1> ነበር.
Форма окна с заголовком %1 не найдена.	ቅድሚያ መስኮት አሁን ርዕስ '%1 '.
Форма с заголовком <%1> не найдена.	ቅጽ አሁን ርዕስ <%1> ነበር.
Форма с заголовком %1 не найдена.	ቅጽ አሁን አርእስት %1 አይችሉም.
Хост сеанс надо запустить с ключом /TESTMANAGER.	ተጠቃሚ ስብሰባ አለበት ግምገማዎች አሁን ቁልፍ /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	አዳዲስ ግምገማዎች ይገናኛሉ <%1> ለመዳሰስ, ወደቀ ይታያል <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	አዳዲስ ግምገማዎች ይገናኛሉ <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን መልእክት <%2> ወደቀ, አማካኝነት መልእክት <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	አዳዲስ ግምገማዎች ይገናኛሉ <%1> ወደቀ እና እርሱ ይገናኛሉ%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	አዳዲስ ግምገማዎች ኮድ <%1> ለመዳሰስ, ወደቀ ይታያል <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	አዳዲስ ግምገማዎች ኮድ <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን መልእክት <%2> ወደቀ, አማካኝነት መልእክት <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	አዳዲስ ግምገማዎች ኮድ <%1> ወደቀ እና እርሱ ይገናኛሉ%2
Шаг	ደረጃ
Шаг (%1) не выполнен.	ደረጃ (%1) አይደለም.
Шаг (%1) не выполнен. Строка дерева №%2	ደረጃ (%1) አይደለም. ሕብረቁምፊ ዛፍ ቁጥር%2
Шаг (%1) не реализован.	ደረጃ (%1) አይደለም.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	ደረጃ <%1> ተጠብቆ ነበር ጋር ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ነገር ግን ነበር...
Шаг выполнен с ошибкой: %1	ደረጃ አልተሳካም: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	የ ደረጃ አሁን እንደ ግቤት ብቻ Gherkin ቅድሚያ የሚሰጡዋቸውን ሁለት የሚሰጡዋቸውን. ነበር ግምገማዎች ጋር %1 የሚሰጡዋቸውን.
Шаг сценария не реализован.	ደረጃ ነው ስክሪፕት አይደለም.
Элемент с заголовком <%1> виден на текущей форме	የትርጉሙን ርዕስ <%1> አስተያየት ሊይ ቅድሚያ የሚሰጡዋቸውን
Элемент с заголовком <%1> доступен на форме	የትርጉሙን ርዕስ <%1> የሚገኝ ቅጽ
Элемент с заголовком <%1> доступен не только для просмотра	የትርጉሙን ርዕስ <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ብቻ
Элемент с заголовком <%1> доступен только для просмотра	የትርጉሙን ርዕስ <%1> ቅድሚያ የሚሰጡዋቸውን ሰዎች ላይ ብቻ
Элемент с заголовком <%1> не виден на текущей форме	የትርጉሙን ርዕስ <%1> አስተያየት ሊይ ቅድሚያ የሚሰጡዋቸውን
Элемент с заголовком <%1> не доступен на форме	የትርጉሙን ርዕስ <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን
Элемент с именем <%1> виден на текущей форме	ቅድሚያ ግንኙነት ስም <%1> አስተያየት ሊይ ቅድሚያ የሚሰጡዋቸውን
Элемент с именем <%1> доступен на форме	ቅድሚያ ግንኙነት ስም <%1> የሚገኝ ቅጽ
Элемент с именем <%1> доступен не только для просмотра	ቅድሚያ ግንኙነት ስም <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ብቻ
Элемент с именем <%1> доступен только для просмотра	ቅድሚያ ግንኙነት ስም <%1> ብቻ የሚገኝ ጋር
Элемент с именем <%1> не виден на текущей форме	ቅድሚያ ግንኙነት ስም <%1> አስተያየት ሊይ ቅድሚያ የሚሰጡዋቸውን
Элемент с именем <%1> не доступен на форме	ቅድሚያ ግንኙነት ስም <%1> ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን
Элемент формы <%1> не найден.	አንድ እንዳሏቸውም ነው ቅጽ <%1> ነበር.
Элемент формы с именем <%1> не найден.	ቅጽ ቅድሚያ ግንኙነት ስም <%1> ነበር.
Элемента формы с заголовком <%1> не найдено.	ቅጽ ቅድሚያ አሁን ርዕስ <%1> ነበር.
Элемента формы с именем <%1> не найдено.	ግምገማ ቅጽ ቅድሚያ ግንኙነት ስም <%1> ነበር.
Это возможно только для шага.	በቀዳሚ ግምገማዎች ላይ ተጠቃሚ ደረጃ አልተሰጠውም.
является NULL	ባዶ
является заполненным	አንድ
является истиной	እውነት
является ложью	ግምገማ አትዋሽም
является неопределено	ይህ በመስጠት
Не найден SikuliX скрипт <%1>.	የሚሰጡዋቸውን SikuliX ስክሪፕት <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	አልተሳካም SukuliX ስክሪፕት <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	የዘመኑ ውስጥ ሰንጠረዥ <%1> ቅድሚያ የሚሰጡዋቸውን አንድ.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	የዘመኑ ውስጥ ሰንጠረዥ <%1> የአሁኑ መስክ ይሆናል.
