Строка поиска	Translation
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Na področju <%1> pričakuje naslov <%2>, dobil <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Na področju <%1> je bilo pričakovati, besedilo, da se prikaže <%2>, dobil <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Na področju <%1> je bilo pričakovati namig besedilo <%2>, dobil <%3>
У текущего окна найдено %1 форм.	Trenutno okno najti % - 1 obrazcev.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Element v obliki <%1> tekoče besedilo za urejanje <%2>, pričakuje <%3>
Удаляю элемент %1	Odstranite element %1
Удаляю элемент справочника <%1> : <%2>	Odstrani slovar element <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Zunanji TestClient že povezan z %1 vrata.
Указан неверный диапазон портов: <%1>	Neveljavna port range: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Določeno Ime stolpca nadomestnega [%1] ne obstaja v postavitev.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Nastavite zastavico "Ustavi, ko pride do napake". V teh primerih onemogočena.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Nastavite zastavo <Ustavi, če pride do napake>. V teh primerih onemogočena.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Izjava "Meatline" ne more delovati na tip <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Izjava "Prioritypaydayloans" niso sposobni za delo z zbirko vrsta <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Izjava "Vsebuje" ne dela z vrsto <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Odobritev <Emaldona> ne more delovati na tip <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Odobritev <Prioritypaydayloans> niso sposobni za delo z zbirko vrsta <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Odobritev <Vsebuje> > ne more delovati na tip <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Odobritev določitev prednostnih nalog se lahko uporabljajo le v debele stranko.
Файл <%1> не найден.	Datoteke <%1> ni bilo mogoče najti.
Файл <%1> не существует.	Datoteke <%1> ne obstaja.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Datoteke <vbFeatureReader.epf> ni bilo mogoče najti v orodja, imenik <%1>
Файл %1: <%2>	Datoteke %1 <%2>
Файл EPF не создан.	Na EPF datoteke ni mogoče ustvariti.
Файл EPF не создан. Не смог создать каталог временной базы.	Na EPF datoteke ni mogoče ustvariti. Ne bi mogel ustvariti imenik začasno bazo.
Файл отчета Allure-report (%1) записан.	Poročilo datoteke Allure-poročilo (v%1) se ne posname.
Файл отчета CucumberJson-report (%1) записан.	Poročilo datoteke CucumberJson-poročilo (v%1) se ne posname.
Файл отчета jUnit-report (%1) записан.	Poročilo datoteke jUnit-poročilo (v%1) se ne posname.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Funkcija <%1> vsebuje oznako @Drevo. Našel nizi, ki vsebujejo belo presledek in tabulator znakov na začetku vrstice. Drevo ni mogoče pravilno zgrajena.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Funkcija <%1> vsebuje oznako @Drevo. Vrstic, ki vsebuje v začetku vrstico znakov, presledkov <%2>, nekaj vrstic vsebuje zavihku znakov <%3>. Drevo ni mogoče pravilno zgrajena.
Фича: %1	Ficha: %1
Фичи загружены	Značilnosti naložen
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Zastavo <Shrani kontekstih pred izvedbo korakov> nastavi za <True>.
Флаг с заголовком <%1> не найден.	Zastave z glave <%1> ni bilo mogoče najti.
Флаг с именем <%1> не найден.	Zastave z imenom <%1> ni bilo mogoče najti.
Форма <%1> не найдена.	Oblika <%1> ni bilo mogoče najti.
Форма окна с заголовком %1 не найдена.	Oblika okna z naslovom '%1 ' ni bilo mogoče najti.
Форма с заголовком <%1> не найдена.	Obrazec z naslovom <%1> ni bilo mogoče najti.
Форма с заголовком %1 не найдена.	Obrazec z glavo %1, ni mogoče najti.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Gostiteljica seje morajo biti začeli s tipko /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Želel algoritem <%1> je bila izvedena, in je padel z napako <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Želel algoritem <%1> padla s sporočilom o napaki <%2> in je padel z sporočilo <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Želel algoritem <%1> znižal, in je izvedeno%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Želel kodo <%1> je bila izvedena, in je padel z napako <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Želel kodo <%1> padla s sporočilom o napaki <%2> in je padel z sporočilo <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Želel kodo <%1> znižal, in je izvedeno%2
Шаг	Korak
Шаг (%1) не выполнен.	Korak (v %1) se ne izvaja.
Шаг (%1) не выполнен. Строка дерева №%2	Korak (v %1) se ne izvaja. Niz drevo število%2
Шаг (%1) не реализован.	Korak (v %1) se ne izvaja.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Korak <%1> je bilo pričakovati, da povzroči izjema, vendar pa je bilo izvedeno pravilno.
Шаг выполнен с ошибкой: %1	Korak ni uspel: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Korak vzame kot vhod samo kumare za vlaganje tabela, v kateri dveh vrsticah. In je bil sprejet v %1 vrstic.
Шаг сценария не реализован.	Korak skript je ne izvajajo.
Элемент с заголовком <%1> виден на текущей форме	Element naslov <%1> je vidna na sedanji obliki
Элемент с заголовком <%1> доступен на форме	Element naslov <%1> na voljo v obliki
Элемент с заголовком <%1> доступен не только для просмотра	Element naslov <%1> ni na voljo za ogled le
Элемент с заголовком <%1> доступен только для просмотра	Element naslov <%1> je na voljo za ogled le
Элемент с заголовком <%1> не виден на текущей форме	Element naslov <%1> ni vidna na sedanji obliki
Элемент с заголовком <%1> не доступен на форме	Element naslov <%1> ni na voljo v obliki
Элемент с именем <%1> виден на текущей форме	Element z imenom <%1> je vidna na sedanji obliki
Элемент с именем <%1> доступен на форме	Element z imenom <%1> na voljo v obliki
Элемент с именем <%1> доступен не только для просмотра	Element z imenom <%1> ni na voljo za ogled le
Элемент с именем <%1> доступен только для просмотра	Element z imenom <%1> je na voljo le, če si želite ogledati
Элемент с именем <%1> не виден на текущей форме	Element z imenom <%1> ni vidna na sedanji obliki
Элемент с именем <%1> не доступен на форме	Element z imenom <%1> ni na voljo v obliki
Элемент формы <%1> не найден.	Element v obliki <%1> ni bilo mogoče najti.
Элемент формы с именем <%1> не найден.	Obrazec element z imenom <%1> ni bilo mogoče najti.
Элемента формы с заголовком <%1> не найдено.	Obrazec element z naslova <%1> ni bilo mogoče najti.
Элемента формы с именем <%1> не найдено.	Obrazec element z imenom <%1> ni bilo mogoče najti.
Это возможно только для шага.	To je mogoče le za korak.
является NULL	je NIČNA
является заполненным	se napolni
является истиной	je resnica
является ложью	je laž
является неопределено	ni definiran
Не найден SikuliX скрипт <%1>.	Ne najdemo SikuliX skript <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Uspelo SukuliX skript <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Pričakuje v tabeli <%1> trenutno polje se napolni.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Pričakuje v tabeli <%1> trenutno polje prazno.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Pričakuje iz tabele <%1> v <%2> sekund, da trenutno polje se napolni.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Tabela <%1>. Linija Št.<%2>. Stolpec <%3>. Ne bi dobili vrednost iz vzorca.
Не получилось получить представление открытого списка выбора <%1>.	Ni uspelo, da odprete pogled seznama <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	Seznam <%1> pričakuje %2, vendar prejeli %3 vrednosti.
Ожидалось получить %1, а было получено %2.	Pričakuje %1, prejetih %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Odpre izbirni seznam <%1> ni enak standard. Razlika: %2
Ожидалось, что открытый список содержит значение %1.	Pričakovati je bilo, da odprete seznam vsebuje %1 vrednost.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Odpre izbirni seznam <%1> ne vsebuje pričakovano vrednost: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Odpre izbirni seznam <%1> vsebuje vrednosti, ki ne sme biti: %2
Не смог получить данные локализации сообщений.	Ni bilo mogoče dobiti podatkov lokalizaciji sporočila.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Na področju <%1> ni uspelo, da kliknete na povezavo <%2>.
Вы уверены?	Ste prepričani?
Закрыть форму	Zaprete obrazec
Не получилось нажать на кнопку <%1>.	Uspelo kliknite na gumb <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Tisto, kar sem pričakoval od tabelaričnih dokumenta <%1> v <%2> sekund celice <%3> je enaka <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Nekatera sporočila ni bilo mogoče najti v okence za sporočilo uporabniku: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	V okence za sporočilo uporabnika, je bilo ugotovljeno, nepotrebna sporočila: %1
Не получилось определить длительность у файла <%1>.	Ni mogla ugotoviti, trajanje datoteko <%1>.
Не получилось добавить субтитры к файлу <%1>.	Ni uspelo dodati podnapise za datoteko <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Ffmpeg ukaz, da se združijo vsi videi ne dajo.
Команда ffmpeg по перекодированю звука не выполнена.	Ukaz za profesionalce, perekopirovannye zvok je narejen.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Ffmpeg ukaz za dodajanje vode znamke, in prekodiranje zvoka ne izvaja.
Команда ffmpeg по кодированию в mp4 не выполнена.	S ffmpeg ukaz za kodiranje mp4 ne izvaja.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Ffmpeg ukaz, če želite dodati datoteke mp3 v video ne izvaja.
Не получилось создать файл TTS <%1>.	Uspelo ustvariti TTS datoteko <%1>.
Не указано имя голоса Text To Speech.	Ni določeno ime glas Besedilo V Govor.
Не указана команда ffmpeg.	Ni določeno, ukaz grep.
Не указана команда Convert.	Ni določeno Pretvarjanje ukazne.
Не найдено значение из колонки <%1>.	Ne najdemo vrednost iz stolpca <%1>.
Не найдено значение <%1> из колонки <%2>.	Ni mogoče najti <%1> stolpec <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Ne bi shrani v spremenljivko <%1> tabela ime <%2>.
Таблица <%1> пустая.	Tabela <%1> je prazna.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	V tabeli <%1> <%2> različno število stolpcev <%3> <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Ni vse vrstice v tabeli <%1> najdete v tabeli <%2>:
Для элемента с именем <%1> не найдена форма.	Za element z imenom <%1> ni mogoče najti obliki.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Ni določeno nastavljeno vrednostjo Vanessa-avtomatizacija: <Catalogproduct>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Ni določeno nastavljeno vrednostjo Vanessa-avtomatizacija: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	V imeniku <%1> datoteke ni mogoče najti <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	V imeniku <%1> je našel več kot eno datoteko <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Ni, kliknite z miško na sliko <%1>.
Не получилось запустить Sikulix сервер.	Uspelo teči Sikulix strežnik.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Ni mogel čakati, da delujejo SikuliX skript <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Uspelo teči SikuliX skript <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Pričakovati je bilo, da je skupina elementov <%1> vsebujejo podatke v obliki: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Pričakovati je bilo, da je skupina elementov <%1> ne vsebuje podatke v obliki: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Pričakuje iz tabele <%1> v <%2> sekund na področju <%3> vrednosti, ki so ločene od <%4>. Trenutno vrednost <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Pričakovati je bilo, da je plošča oddelkov bo <%1> element, našel <%2> elementi.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Pričakovati je bilo, da je plošča sekcije, ki bo vsebovala naslednje elemente: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Pričakovati je bilo, da je plošča sekcije, ki bo vsebovala naslednje elemente: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Pričakovati je bilo, da plošča funkcije bo <%1> element, našel <%2> elementi.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Pričakovati je bilo, da je funkcija bo element <%1> je bila najdena <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Pričakovati je bilo, da je funkcija bar, ki bo vsebovala naslednje elemente: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Pričakovati je bilo, da plošča funkcij bo vključevala naslednje elemente: %1
Группа <%1> не найдена в панели функций.	Skupina <%1> ni bilo mogoče najti v funkcijski vrstici.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Pričakovati je bilo, da v <%1> funkcija bar, ki bo vsebovala naslednje elemente: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Pričakovati je bilo, da v <%1> funkcija bar, ki bo vsebovala naslednje elemente: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Napaka. No konfiguracijo na voljo za uporabnika <%1> v datoteki <%2>.
Функция <%1> реализована только для Windows.	Funkcijo <%1> je izvajale le za Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Na področju <%1> je bilo pričakovati, sta na vrhu zaslona besedilo <%2>, dobil <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	V tabeli <%1> polje <%2> pričakuje naslov <%3>, dobil <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	V tabeli <%1> polje <%2> pričakoval je namig besedilo <%3>, dobil <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Neuspelo nalaganje baze podatkov v dt: <%1>. Pot v DT je: <%2>. Vrnitev statusa, je <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Skupina stolpcev <%1> tabela <%2> ni bilo mogoče najti.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	V tabeli <%1> skupina stolpcev <%2> stolpec <%3> ni bilo mogoče najti.
Не получилось найти на экране картинку <%1>.	Ni mogel najti sliko na zaslonu <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Tisto, kar sem pričakoval od tabelaričnih dokumenta <%1> v <%2> sekund vrednosti celice <%3> je enaka <%4>. Trenutno vrednost <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Metoda Korak() se ne izvaja. Ni preberite korakom od začasne funkcija datoteke <%1>. Prvotni niz:%2
Этот клиент	To stranko,
Не получилось найти данные макета <%1>.	Ni mogel najti podatke postavitev <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Ni uspelo izvesti tekmovanja hotkey <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Ni posnemati ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Ni mogel čakati za slike <%1> v <%2> sekund.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Okno z naslova <%1> ni bilo mogoče najti. Trenutno okno: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	Vrstica <%1> ni bilo mogoče najti v oknu sporočila za uporabnika. Stanje okno sporočilo:%2
Не получилось определить родителя у шага <%1>.	Ne more ugotoviti, matična korak <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Ne more določiti položaja korak <%1> v skupini koraki <%2>.
Не получилось открыть форму регистра сведений <%1>.	Ni mogel odpreti obrazec za registracijo informacije <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Ni mogel najti podsistem <%1> v register različico podsistemov.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Pričakuje, da <%1> vrstic v tabeli <%2> in prejete <%3> vrstic.
Не получилось сохранить значение <%1> в переменную <%2>.	Ni uspelo rešiti <%1> spremenljivih <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Ni uspelo povezati z že teče test odjemalec <%1>, port <%2>.
Не получилось прочитать параметр запуска <%1>.	Ni preberite zagonski parameter <%1>.
ИмяРаннера	Marinera
ТипКлиентаТестирования	Tibclientdataset
СтрокаСоединения	Strokeopacity
Не получилось сохранить строку <%1> в переменную <%2>.	Ni uspelo rešiti <%1> spremenljivih <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Neveljavna vrednost parametra smer vrtenja koleščka miške. Možne vrednosti: Navzgor ali Navzdol.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Uspelo posnemati kolo miško v smeri <%1>, število ponovitev <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Več datotek izvozne podszewki <%1>. File: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Ni uspelo, da kliknete proi kliknite na sliko <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Mogla premakniti miško na sliko <%1>.
Не существует клиента тестирования <%1>.	Ni test odjemalec <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Pričakujem, da se postopek s ID <%1> bo končana v <%2> sekund.
Значение переменной <%1> изменено на <%2>.	Vrednost spremenljivke <%1> spremenila <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Vrednost globalna spremenljivka <%1> spremenila <%2>.
Переменная <%1> удалена.	Spremenljivka <%1> odstrani.
Глобальная переменная <%1> удалена.	Globalna spremenljivka <%1> odstrani.
Контекст	Okviru
Контекст глобальный	V okviru svetovnega
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Okno z naslova <%1> ni bilo mogoče najti. Timeout okno za iskanje: <%2>.
Не удалось получить токен.	Ni uspelo, da bi dobili žeton.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Ni uspelo, da bi dobili žeton. Rezultat kodo: <%1>. Odgovor: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Ni uspelo, da bi dobili podatke. Rezultat kodo: <%1>. Odgovor: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Ni mogel v tabeli <%1> da, da izberete iz seznama izbir <%2> v vrstici <%3>. Število poskusov <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Mogel storiti, izberite iz seznama <%1> vrstici <%2>. Število poskusov <%3>.
Не выполнены дополнительные процедуры обработки данных.	Ne izvaja dodatnih postopkov obdelave podatkov.
Обнаружено окно обновления конфигурации.	Odkrili okno konfiguracije.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Odkrili okno s sporočilom o ni uspelo posodobiti konfiguracijo.
Видео создано автоматически.	Video ustvari samodejno.
Количество сценариев	Število scenarijev,
Количество шагов	Število korakov
Версия Vanessa-Automation	Različica Vanessa-Avtomatizacija
Версия скрипта сборки видео	Različico build script video
ЗаголовокАктивногоОкна	Segelbooten
ИмяАктивнойФормы	Vztrajnost
В таблице должно быть боле 1 строки, а получили <%1> строк.	Tabele naj bi služil 1 vrstico, in dobil <%1> linije.
Выполнить сценарии	Dovolite zaganjanje skriptov
Загружены глобальные переменные.	Naložen globalne spremenljivke.
Не найден каталог: %1	Ne najdemo mapo: %1
Выполнить	Za opravljanje
Выполняется...	Teče...
Останавливается...	Ustavi...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Odkril je prenos okno, da nova različica 1C:Podjetništvo platformo.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	V tabeli <%1> ne more aktivirati polje <%2> za urejanje.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Pričakujemo <%1> sekund, ki se odpre okno z naslovom, razen <%2>.
Выберите файл настроек Vanessa Automation.	Izberite nastavitve datoteke Vanessa Avtomatizacije.
Версия загружаемых настроек не соответсвует версии обработки.	Različico prenesete nastavitve ne ustrezajo različica obdelave.
Информация: Параметр %1 не загружен.	Parameter: %1 se ne naloži.
Не получилось прочитать значение из строки запуска: %1.	Ni prebral vrednost linijo start: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Pri branju spremenljivke okolja operacijskega sistema, izjema prišlo je do napake: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Ni bilo mogoče najti pot do JSON datoteko. Parameter: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Napaka pri branju JSON strukturo. Preskočite branje.
Ошибка чтения структуры JSON.	Napaka pri branju JSON strukturo.
В параметрах JSON не найден каталог Фич.	V možnosti JSON ne najdemo imenik Funkcije.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Uporabljate zastareli parameter "КаталогOutputСкриншоты". Nov parameter, ki so "Cataloglistview".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Uporabljate zastareli parameter "КаталогOutputИнструкцияHTML". Nova možnost - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Uporabljate zastareli parameter "КаталогOutputИнструкцияMarkdown". Nova možnost - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Uporabljate zastareli parameter "КаталогOutputИнструкцияВидео". Nova možnost - "Cataloguecontroller".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Uporabljate zastareli parameter "КаталогOutputjUnit". Nova možnost - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	V begu nastavitve JSON ni določen imenik poročilo jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Uporabljate zastareli parameter "КаталогOutputCucumberJson". Nova možnost - "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	V begu nastavitve JSON ni določena poročilo CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Uporabljate zastareli parameter "КаталогOutputAllure". Nova možnost - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Uporabljate zastareli parameter "КаталогOutputAllureБазовый". Nova možnost - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	Oblika opravili seznamu ni najti.
ИмяФичи	Kafici
ИмяСценария	Kasanaru
НомерСтрокиДерева	Nemestrinidae
НомерСтрокиФичи	Namestrategy
ПолнйПутьКФиче	Polypacific
Сценарий не определён.	Skripta ni določeno.
Шаг не определён.	Korak ni določeno.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Ni uspelo, da bi dobili podatke. Rezultat kodo: <%1>. Odgovor: <%2>.
ДеталиОшибки	Dealiasing
Команда по созданию картинки из текста не выполнена: %1	Ukaz za ustvarjanje odtisov iz besedila ni uspelo: %1
Не получилось получить командный интерфейс клиента тестирования.	Uspelo pridobiti ukaz vmesniku odjemalca testiranje.
Окно предупреждения не найдено.	V oknu z opozorilom ni bilo mogoče najti.
Не получилось выполнить помещение файла <%1>.	Ne bi mogel izvesti datoteko <%1>.
Не найдено подключение SikuliX сервера.	Ne najdete povezavo SikuliX strežnik.
Подключение SikuliX сервера сброшено.	Povezava SikuliX strežnik reset.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Ni določeno nastavljeno vrednostjo Vanessa-avtomatizacija <Catalogchangelistener>.
Не получилось создать картинку по тексту <%1>.	Ni mogoče ustvariti sliko v besedilo <%1>.
Не найден профиль поиска картинки с текстом <%1>.	Ni našel iskalni profil, slike z besedilom <%1>.
Команда не выполнена: %1	Ukaz ni uspel: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	Uspeli rešiti izraz: %1. Opis napake: %2
Не указано имя файла.	Ni določeno ime datoteke.
Каталог <%1> не существует.	Directory <%1> ne obstaja.
Не указано расширение файла.	Ne določite končnico.
Не получилось закрыть активное окно <%1>. %2	Ni zaprite aktivno okno <%1>. %2
Закрытие окна <%1>.	Zapiranje okna <%1>.
