Строка поиска	Translation
Сценарий: %1	Scenariusz: %1
Таблица <%1> не соответствует эталону. Ожидали <%2> строк, а в ней <%3> строк.	Tabela <%1> nie pasuje do wzorca. Oczekiwali <%2> wierszy, a w niej <%3> wierszy.
Таблица <%1> не стала равной за <%2> секунд. %3	Tabela <%1> nie stała się równą za <%2> sekund. %3
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	Tabela <%1>. Linia nr<%2>. Kolumna <%3>. Oczekiwali <%4>, a dostali <%5>
Таблица формы с именем <%1> не найдена.	Tabela formularza o nazwie <%1> nie znaleziono.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Liczba()=%2
Таблицы должны совпадать, а они различны.%1	Tabele powinny być takie same, a różnią%1
ТаблицыСовпадают	ТаблицыСовпадают
Табличный документ <%1> оказался неравен <%2>.%3	Tabel dokument <%1> okazał się неравен <%2>.%3
Табличный документ не содержит нужные строки <%1>	Tabel dokument nie zawiera żądaną wiersze <%1>
Табличный документ содержит ненужные строки <%1>	Tabel dokument zawiera niepotrzebne wiersze <%1>
ТестируемаяФорма <%1> не открылась, а должна была открыться	ТестируемаяФорма <%1> nie otworzyły się, a miała objawić
ТестПропущен	ТестПропущен
Технические данные	Dane techniczne
тип	typ
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	Typ wartości <%1> jest <%2>, a oczekiwano typ <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	Wymagany dokument, biznes-proces lub zadanie. Nieznany kierownik %1.%2 . Zmienna %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	KA %1 nie pasuje do wzorca. Oczekiwali %2 wierszy, a w niej %3 wierszy.
ТЧ с именем <%1> не найдена.	PW z nazwą <%1> nie znaleziono.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	U okna <%1> nie znaleziono ani jednego elementu typu <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	U pola <%1> spodziewali się nagłówek <%2>, a dostali <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	U pola <%1> oczekiwali wyświetlany tekst <%2>, a dostali <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	U pola <%1> oczekiwali tekst podpowiedzi <%2>, a dostali <%3>
У текущего окна найдено %1 форм.	U bieżącego okna znaleziono %1 form.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	U elementu formularza <%1> aktualny tekst do edycji <%2>, a oczekiwali <%3>
Удаляю элемент %1	Usuwam element %1
Удаляю элемент справочника <%1> : <%2>	Usuwam element przewodnika <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Już odkryty TestClient jest podłączony na %1 portu.
Указан неверный диапазон портов: <%1>	Nieprawidłowy zakres portów: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Nazwa kolumny substytucji [%1] nie istnieje w układzie.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Ustawiona flaga "Zatrzymanie w przypadku wystąpienia błędu". Wykonanie takich skryptów anulowane.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Ustawiona flaga <Autobusowy w przypadku wystąpienia błędu>. Wykonanie takich skryptów anulowane.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Stwierdzenie "ИмеетДлину" nie jest w stanie pracować z typem <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Stwierdzenie "ПроверитьВхождениеВКоллекцию" nie jest w stanie pracować z typem kolekcji <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Stwierdzenie "Zawiera" nie jest w stanie pracować z typem <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Zatwierdzenie <ИмеетДлину> nie jest w stanie pracować z typem <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Zatwierdzenie <ПроверитьВхождениеВКоллекцию> nie jest w stanie pracować z typem kolekcji <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Zatwierdzenie <Zawiera> nie jest w stanie pracować z typem <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Zatwierdzenie ПроверитьРавенствоФайлов można używać tylko w grubym kliencie.
Файл <%1> не найден.	Plik <%1> nie znaleziono.
Файл <%1> не существует.	Plik <%1> nie istnieje.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Plik <vbFeatureReader.epf> nie znaleziono w katalogu narzędzi <%1>
Файл %1: <%2>	Plik %1: <%2>
Файл EPF не создан.	Plik EPF nie stworzony.
Файл EPF не создан. Не смог создать каталог временной базы.	Plik EPF nie stworzony. Nie udało się utworzyć katalogu tymczasowego bazy.
Файл отчета Allure-report (%1) записан.	Plik raportu Allure-report (%1) nagrany.
Файл отчета CucumberJson-report (%1) записан.	Plik raportu CucumberJson-report (%1) nagrany.
Файл отчета jUnit-report (%1) записан.	Plik raportu jUnit-report (%1) nagrany.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Funkcja <%1> zawiera znacznik @Tree. Znaleziono polecenia, które zawierają znaki spacji i znaków tabulacji na początku wiersza. Drzewo nie może być poprawnie zbudowany.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Funkcja <%1> zawiera znacznik @Tree. Część wierszy znajdują się na początku wiersza znaki spacji <%2>, część wierszy zawiera znaki tabulacji <%3>. Drzewo nie może być poprawnie zbudowany.
Фича: %1	Funkcja: %1
Фичи загружены	Cechy przesłane
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Flaga <Zapisywać konteksty przed wykonaniem kroków> jest ustawiony na <Prawda>.
Флаг с заголовком <%1> не найден.	Flaga z nagłówkiem <%1> nie znaleziono.
Флаг с именем <%1> не найден.	Flaga z nazwą <%1> nie znaleziono.
Форма <%1> не найдена.	Forma <%1> nie znaleziono.
Форма окна с заголовком %1 не найдена.	Kształt okna z tytułem %1 nie znaleziono.
Форма с заголовком <%1> не найдена.	Forma z nagłówkiem <%1> nie znaleziono.
Форма с заголовком %1 не найдена.	Kształt pola %1 nie znaleziono.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Hosta sesji trzeba uruchomić z kluczem /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Chcieliśmy, aby łódź <%1> выполнился, a on spadł z błędem <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Chcieliśmy, aby łódź <%1> spadł z komunikatem o błędzie <%2>, a on spadł z komunikatem <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Chcieliśmy, aby łódź <%1> spadł, a on выполнился%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Chcieliśmy, aby kod <%1> выполнился, a on spadł z błędem <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Chcieliśmy, aby kod <%1> spadł z komunikatem o błędzie <%2>, a on spadł z komunikatem <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Chcieliśmy, aby kod <%1> spadł, a on выполнился%2
Шаг	Krok
Шаг (%1) не выполнен.	Krok (%1) nie powiodło się.
Шаг (%1) не выполнен. Строка дерева №%2	Krok (%1) nie powiodło się. Wiersz drewna nr%2
Шаг (%1) не реализован.	Krok (%1) nie jest realizowany.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Krok <%1> powinien był spowodować wyjątek, a on выполнился poprawnie.
Шаг выполнен с ошибкой: %1	Krok wykonany jest z błędem: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Krok przyjmuje na wejście tylko tabelę Gherkin, w której dwa wiersze. A przekazano %1 wierszy.
Шаг сценария не реализован.	Krok scenariusz nie jest realizowany.
Элемент с заголовком <%1> виден на текущей форме	Element z nagłówkiem <%1> widoczny w obecnej formie
Элемент с заголовком <%1> доступен на форме	Element z nagłówkiem <%1> dostępny jest w formie
Элемент с заголовком <%1> доступен не только для просмотра	Element z nagłówkiem <%1> jest dostępny nie tylko do oglądania
Элемент с заголовком <%1> доступен только для просмотра	Element z nagłówkiem <%1> jest tylko do oglądania
Элемент с заголовком <%1> не виден на текущей форме	Element z nagłówkiem <%1> nie jest widoczny w obecnej formie
Элемент с заголовком <%1> не доступен на форме	Element z nagłówkiem <%1> nie jest dostępny w formie
Элемент с именем <%1> виден на текущей форме	Element o nazwie <%1> widoczny w obecnej formie
Элемент с именем <%1> доступен на форме	Element o nazwie <%1> dostępny jest w formie
Элемент с именем <%1> доступен не только для просмотра	Element o nazwie <%1> jest dostępny nie tylko do oglądania
Элемент с именем <%1> доступен только для просмотра	Element o nazwie <%1> jest tylko do oglądania
Элемент с именем <%1> не виден на текущей форме	Element o nazwie <%1> nie jest widoczny w obecnej formie
Элемент с именем <%1> не доступен на форме	Element o nazwie <%1> nie jest dostępny w formie
Элемент формы <%1> не найден.	Element formularza <%1> nie znaleziono.
Элемент формы с именем <%1> не найден.	Element formularza o nazwie <%1> nie znaleziono.
Элемента формы с заголовком <%1> не найдено.	Elementu formularza z nagłówkiem <%1> nie znaleziono.
Элемента формы с именем <%1> не найдено.	Elementu formularza o nazwie <%1> nie znaleziono.
Это возможно только для шага.	Jest to możliwe tylko dla kroku.
является NULL	jest NULL
является заполненным	jest pełną
является истиной	jest prawdą
является ложью	jest kłamstwem
является неопределено	jest niezdefiniowany
Не найден SikuliX скрипт <%1>.	Nie znaleziono SikuliX skrypt <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Nie udało się wykonać SukuliX skrypt <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Spodziewali się, że w tabeli <%1> текуще pole zostanie wypełnione.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Spodziewali się, że w tabeli <%1> текуще pole będzie puste.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Spodziewaliśmy się tabela <%1> w ciągu <%2> sekund, co bieżące pole będzie wypełnione.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Tabela <%1>. Linia nr<%2>. Kolumna <%3>. Nie mógł uzyskać wartość z wzorca.
Не получилось получить представление открытого списка выбора <%1>.	Nie udało się uzyskać wgląd do otwartego listy wyboru <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	U listy wyboru <%1> oczekiwano %2 wartości, a otrzymano %3 wartości.
Ожидалось получить %1, а было получено %2.	Oczekiwano dostać %1, otrzymano %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Odkryty lista wyboru <%1> nie równy wzornika. Różnice: %2
Ожидалось, что открытый список содержит значение %1.	Spodziewano się, że odkryty lista zawiera wartość %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Odkryty lista wyboru <%1> nie zawiera wartości oczekiwane: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Odkryty lista wyboru <%1> zawiera wartości, których nie powinno być: %2
Не смог получить данные локализации сообщений.	Nie mógł uzyskać dane lokalizacji wiadomości.
У поля <%1> не получилось нажать на гиперссылку <%2>.	U pola <%1> nie udało się kliknąć na hiperłącze <%2>.
Вы уверены?	Jesteś pewien?
Закрыть форму	Zamknąć formularz
Не получилось нажать на кнопку <%1>.	Nie udało się kliknąć na przycisk <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Spodziewaliśmy się, że tabelarycznego dokumentu <%1> w ciągu <%2> sekund komórka <%3> będzie równa <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Niektóre wiadomości nie zostały znalezione w oknie wiadomości użytkownika: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	W oknie wiadomości do użytkownika zostały znalezione zbędne posty: %1
Не получилось определить длительность у файла <%1>.	Nie udało się określić czas jest twój plik <%1>.
Не получилось добавить субтитры к файлу <%1>.	Nie udało się dodać napisy do pliku <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Zespół ffmpeg fuzji wszystkich wideo nie powiodło się.
Команда ffmpeg по перекодированю звука не выполнена.	Zespół ffmpeg w перекодированю dźwięku nie powiodła się.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Zespół ffmpeg dodawania pompa oznaczenia i transkodowania w vlc dźwięku nie powiodła się.
Команда ffmpeg по кодированию в mp4 не выполнена.	Zespół ffmpeg programistyczne w mp4 nie powiodła się.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Zespół ffmpeg dodawania mp3 w tarczę nie powiodła się.
Не получилось создать файл TTS <%1>.	Nie udało się utworzyć pliku TTS <%1>.
Не указано имя голоса Text To Speech.	Nie podano nazwy głosu Text To Speech.
Не указана команда ffmpeg.	Nie podano polecenia ffmpeg.
Не указана команда Convert.	Nie podano polecenia Convert.
Не найдено значение из колонки <%1>.	Nie znaleziono wartość z kolumny <%1>.
Не найдено значение <%1> из колонки <%2>.	Nie znaleziono wartość <%1> z kolumny <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Nie udało się zapisać do zmiennej <%1> tabelę o nazwie <%2>.
Таблица <%1> пустая.	Tabela <%1> pusty.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	W tabelach <%1> i <%2> inną liczbę kolumn <%3> i <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Nie wszystkie wiersze tabeli <%1> znaleziono w tabeli <%2>:
Для элемента с именем <%1> не найдена форма.	Dla elementu o nazwie <%1> nie znaleziono kształt.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Nie podano wartość ustawienia Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Nie podano wartość ustawienia Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	W katalogu <%1> nie znaleziono pliku <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	W katalogu <%1> znaleziono więcej niż jeden plik <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Nie udało się zrobić kliknięcie myszką na zdjęciu <%1>.
Не получилось запустить Sikulix сервер.	Nie udało się uruchomić Sikulix serwer.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Nie udało się doczekać realizacji SikuliX skryptu <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Nie udało się wykonać SikuliX skrypt <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Oczekiwano, że grupa elementów <%1> zawiera dane elementy formy: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Oczekiwano, że grupa elementów <%1> nie zawiera elementy formy: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Spodziewaliśmy się tabela <%1> w ciągu <%2> sekund, pola <%3> wartości dobrego od <%4>. Aktualna wartość <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Oczekiwano, że w panelu partycji będzie <%1> elementów, a znaleziono <%2> elementów.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Oczekiwano, że w panelu sekcji będą zawierać następujące elementy: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Oczekiwano, że w panelu partycji nie będą zawierać następujące elementy: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Oczekiwano, że w pasku funkcji będzie <%1> elementów, a znaleziono <%2> elementów.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Oczekiwano, że w pasku funkcji będzie element <%1> , a został znaleziony element <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Oczekiwano, że w pasku funkcji będą zawierać następujące elementy: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Oczekiwano, że w pasku funkcji nie będą zawierać następujące elementy: %1
Группа <%1> не найдена в панели функций.	Grupa <%1> nie znaleziono w pasku funkcji.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Oczekiwano, że w grupie <%1> panelu opcji zawiera następujące elementy: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Oczekiwano, że w grupie <%1> panele funkcji, nie będą zawierać następujące elementy: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Błąd. Nie znaleziono ustawienia użytkownika <%1> w pliku <%2>.
Функция <%1> реализована только для Windows.	Funkcja <%1> dostępna jest tylko dla systemu Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	U pola <%1> oczekiwali tekst nagłówka <%2>, a dostali <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	W tabeli <%1> pola <%2> spodziewali się nagłówek <%3>, a dostali <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	W tabeli <%1> pola <%2> oczekiwali tekst podpowiedzi <%3>, a dostali <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Nie udało się rozładować bazy w dt: <%1>. Droga do DT: <%2>. Status zwrotu: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Grupa kolumn <%1> tabela <%2> nie znaleziono.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	W tabeli <%1> w grupie kolumn <%2> kolumna <%3> nie znaleziono.
Не получилось найти на экране картинку <%1>.	Nie udało się znaleźć na ekranie obraz <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Spodziewaliśmy się, że tabelarycznego dokumentu <%1> w ciągu <%2> sekund wartość komórki <%3> będzie równa <%4>. Aktualna wartość <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Metoda Krok() nie powiodło się. Nie udało się odczytać kroki z tymczasowego sztuczka pliku <%1>. Oryginalny ciąg znaków:%2
Этот клиент	Ten klient
Не получилось найти данные макета <%1>.	Nie udało się znaleźć dane układu <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Nie udało się wykonać emulacji хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Nie udało się wykonać emulacji ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Nie udało się doczekać zdjęcia <%1> w ciągu <%2> sekund.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Okno z nagłówkiem <%1> nie znaleziono. Bieżące okno: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	Wiersz <%1> nie znaleziono w oknie wiadomości do użytkownika. Stan okna wiadomości:%2
Не получилось определить родителя у шага <%1>.	Nie udało się ustalić rodzica u kroku <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Nie udało się ustalić pozycję kroku <%1> w grupie kroków <%2>.
Не получилось открыть форму регистра сведений <%1>.	Nie udało się otworzyć formularz rejestru informacji <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Nie udało się znaleźć podsystem <%1> do rejestru wersji podsystemów.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Oczekiwano pobierz <%1> wierszy w tabeli <%2>, a otrzymano <%3> wierszy.
Не получилось сохранить значение <%1> в переменную <%2>.	Nie udało się zapisać wartość <%1> do zmiennej <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Nie można się połączyć z wcześniej działającego klienta testowania <%1> port <%2>.
Не получилось прочитать параметр запуска <%1>.	Nie udało odczytać parametr uruchomienia <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Nie udało się zapisać wiersz <%1> do zmiennej <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Błędnie podano wartość parametru kierunku obrotów koła myszy. Możliwe wartości: w Górę lub w Dół.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Nie udało się wykonać emulacji obrotowa koła myszy w kierunku <%1>, ilość iteracji <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Wykryto kilka plików, eksportujących подсценарий <%1>. Pliki: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Nie udało się zrobić klik праой przyciskiem myszy na zdjęciu <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Nie udało się przenieść kursor myszy na zdjęciu <%1>.
Не существует клиента тестирования <%1>.	Nie ma klienta testowania <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Spodziewaliśmy się, że proces z ID <%1> zostanie zakończona w ciągu <%2> sekund.
Значение переменной <%1> изменено на <%2>.	Wartość zmiennej <%1> zmieniona na <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Wartość globalnej zmiennej <%1> zmieniona na <%2>.
Переменная <%1> удалена.	Zmienna <%1> usunięty.
Глобальная переменная <%1> удалена.	Zmienna globalna <%1> usunięty.
Контекст	Kontekst
Контекст глобальный	Kontekst globalny
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Okno z nagłówkiem <%1> nie znaleziono. Limit czasu wyszukiwania okna: <%2>.
Не удалось получить токен.	Nie udało się uzyskać token.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Nie udało się uzyskać token. Kod wyniku: <%1>. Odpowiedź: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nie udało się uzyskać dane. Kod wyniku: <%1>. Odpowiedź: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Nie mógł w tabeli <%1> zrobić wybierz z listy wyboru <%2> wiersz <%3>. Ilość prób <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Nie mógł zrobić wybierz z listy wyboru <%1> w polu <%2>. Ilość prób <%3>.
Не выполнены дополнительные процедуры обработки данных.	Nie spełnione dodatkowe procedury przetwarzania danych.
Обнаружено окно обновления конфигурации.	Wykryto okno aktualizacji konfiguracji.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Wykryto okno c komunikatem o niepowodzeniu aktualizacji konfiguracji.
Видео создано автоматически.	Film jest tworzony automatycznie.
Количество сценариев	Ilość skryptów
Количество шагов	Liczba kroków
Версия Vanessa-Automation	Wersja Vanessa-Automation
Версия скрипта сборки видео	Wersja skryptu montażu wideo
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	W tabeli powinno być bole 1 wiersza, a dostali <%1> wierszy.
Выполнить сценарии	Uruchom skrypty
Загружены глобальные переменные.	Przesłane zmienne globalne.
Не найден каталог: %1	Nie znaleziono katalogu: %1
Выполнить	Wykonać
Выполняется...	Odbywa się...
Останавливается...	Zatrzymuje się...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Wykryto okno przejścia na nową wersję platformy 1C:Enterprise.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	W tabeli <%1> nie udało się uaktywnić pole <%2> do edycji.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Oczekiwano w ciągu <%1> sekund, co otworzy się okno z nagłówkiem różni się od <%2>.
Выберите файл настроек Vanessa Automation.	Wybierz plik ustawień Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	Wersja do pobrania ustawień nie spełnia wersji przetwarzania.
Информация: Параметр %1 не загружен.	Parametr: %1 nie jest załadowany.
Не получилось прочитать значение из строки запуска: %1.	Nie udało odczytać wartość z wiersza uruchomienia: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Podczas odczytu zmiennych środowiskowych systemu operacyjnego wyjątek: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Nie znaleziono ścieżkę do pliku JSON. Parametr: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Błąd odczytu struktury JSON. Pomijamy czytanie.
Ошибка чтения структуры JSON.	Błąd odczytu struktury JSON.
В параметрах JSON не найден каталог Фич.	W ustawieniach JSON nie znaleziono katalogu Fitch.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Korzystanie z przestarzałych opcji "КаталогOutputСкриншоты". Nowy parametr - "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Korzystanie z przestarzałych opcji "КаталогOutputИнструкцияHTML". Nowy parametr - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Korzystanie z przestarzałych opcji "КаталогOutputИнструкцияMarkdown". Nowy parametr - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Korzystanie z przestarzałych opcji "КаталогOutputИнструкцияВидео". Nowy parametr - "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Korzystanie z przestarzałych opcji "КаталогOutputjUnit". Nowy parametr - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	W opcjach startowych, JSON nie jest zdefiniowany katalog raportu jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Korzystanie z przestarzałych opcji "КаталогOutputCucumberJson". Nowy parametr - "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	W opcjach startowych, JSON nie jest zdefiniowany raportu CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Korzystanie z przestarzałych opcji "КаталогOutputAllure". Nowy parametr - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Korzystanie z przestarzałych opcji "КаталогOutputAllureБазовый". Nowy parametr - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	Forma wysłanej listy nie znaleziono.
ИмяФичи	ИмяФичи
ИмяСценария	ИмяСценария
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Scenariusz nie jest zdefiniowany.
Шаг не определён.	Krok nie jest zdefiniowany.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nie udało się uzyskać dane. Kod wyniku: <%1>. Odpowiedź: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	Zespół ds. tworzenia obrazu z tekstu nie powiodło się: %1
Не получилось получить командный интерфейс клиента тестирования.	Nie udało się uzyskać zespołu interfejs klienta testowania.
Окно предупреждения не найдено.	Okno ostrzeżenia nie znaleziono.
