Строка поиска	Translation
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	Alla finestra <%1> non è stato trovato alcun elemento di tipo <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Il campo <%1> si aspettavano un titolo <%2> ricevuto <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Il campo <%1> si aspettavano il testo visualizzato <%2> ricevuto <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Il campo <%1> si aspettavano il testo di suggerimento <%2> ricevuto <%3>
У текущего окна найдено %1 форм.	Corrente finestre trovato %1 forme.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Un elemento del modulo <%1> risultati il testo di modifica <%2>, e si aspettavano <%3>
Удаляю элемент %1	Ma l'elemento %1
Удаляю элемент справочника <%1> : <%2>	Ma l'elemento di riferimento <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Già aperto TestClient collegato a %1 porto.
Указан неверный диапазон портов: <%1>	Non valido specificato l'intervallo di porte: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Il Nome della colonna di sostituzione [%1] non esiste nel layout.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Viene impostato il flag di "Stop quando si verifica un errore". Le seguenti scenari annullata.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Viene impostato il flag <Fermata quando si verifica un errore>. Le seguenti scenari annullata.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Approvazione "ИмеетДлину" non è in grado di lavorare con il tipo <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Approvazione "ПроверитьВхождениеВКоллекцию" non è in grado di lavorare con un tipo di raccolta <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Approvazione "Contiene" non è in grado di lavorare con il tipo <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Approvazione <ИмеетДлину> non è in grado di lavorare con il tipo <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Approvazione <ПроверитьВхождениеВКоллекцию> non è in grado di lavorare con un tipo di raccolta <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Approvazione <Include> non è in grado di lavorare con il tipo <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Approvazione ПроверитьРавенствоФайлов può essere utilizzato solo in un client.
Файл <%1> не найден.	Il file <%1> non è stato trovato.
Файл <%1> не существует.	Il file <%1> non esiste.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Il file <vbFeatureReader.epf> non è stato trovato nel catalogo degli strumenti <%1>
Файл %1: <%2>	Il file %1: <%2>
Файл EPF не создан.	Il file EPF non è stato creato.
Файл EPF не создан. Не смог создать каталог временной базы.	Il file EPF non è stato creato. Non è stato possibile creare la directory temporanea di base.
Файл отчета Allure-report (%1) записан.	Il file di report Allure-report (%1) registrato.
Файл отчета CucumberJson-report (%1) записан.	Il file di report CucumberJson-report (%1) registrato.
Файл отчета jUnit-report (%1) записан.	Il file di report jUnit-report (%1) registrato.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Funzione <%1> contiene il tag @Tree. Trovate le righe che contengono caratteri spazi o caratteri di tabulazione all'inizio della riga. Un albero non può essere correttamente costruito.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Funzione <%1> contiene il tag @Tree. Parte delle righe contiene l'inizio di una stringa di caratteri spazi <%2>, la parte di riga contiene i caratteri di tabulazione <%3>. Un albero non può essere correttamente costruito.
Фича: %1	Caratteristica: %1
Фичи загружены	Caratteristiche scaricato
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Bandiera <Salvare i contesti prima di eseguire i passaggi> è <Verità>.
Флаг с заголовком <%1> не найден.	La bandiera con il titolo <%1> non è stato trovato.
Флаг с именем <%1> не найден.	La bandiera con il nome di <%1> non è stato trovato.
Форма <%1> не найдена.	La forma <%1> non trovato.
Форма окна с заголовком %1 не найдена.	La forma della finestra con il titolo "%1 " non trovato.
Форма с заголовком <%1> не найдена.	Forma con il titolo <%1> non trovato.
Форма с заголовком %1 не найдена.	Forma con il titolo "%1 " non trovato.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Host sessione necessario avviare con la chiave /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Voluto algoritmo <%1> consentire, e cadde con un errore <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Voluto algoritmo <%1> è sceso con il messaggio di errore <%2>, e lui è sceso con il messaggio <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Voluto algoritmo <%1> è sceso e ha effettuato%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Voluto codice <%1> consentire, e cadde con un errore <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Voluto codice <%1> è sceso con il messaggio di errore <%2>, e lui è sceso con il messaggio <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Voluto codice <%1> è sceso e ha effettuato%2
Шаг	Passo
Шаг (%1) не выполнен.	Passo (%1) non è eseguita.
Шаг (%1) не выполнен. Строка дерева №%2	Passo (%1) non è eseguita. La stringa di legno n ° %2
Шаг (%1) не реализован.	Passo (%1) non è implementato.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Passo <%1> dovuto chiamare un'eccezione, e ha effettuato correttamente.
Шаг выполнен с ошибкой: %1	Passo è stato realizzato con l'errore: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Passo accetta in ingresso solo la tabella Gherkin, in cui due righe. E stato trasferito %1 righe.
Шаг сценария не реализован.	Passo lo script non è implementato.
Элемент с заголовком <%1> виден на текущей форме	Un elemento con il titolo <%1> visibile nella forma attuale
Элемент с заголовком <%1> доступен на форме	Un elemento con il titolo <%1> è disponibile in forma di
Элемент с заголовком <%1> доступен не только для просмотра	Un elemento con il titolo <%1> è disponibile non solo per vedere
Элемент с заголовком <%1> доступен только для просмотра	Un elemento con il titolo <%1> è disponibile solo per vedere
Элемент с заголовком <%1> не виден на текущей форме	Un elemento con il titolo <%1> non è visibile nella forma attuale
Элемент с заголовком <%1> не доступен на форме	Un elemento con il titolo <%1> non è disponibile in forma di
Элемент с именем <%1> виден на текущей форме	Elemento con il nome di <%1> visibile nella forma attuale
Элемент с именем <%1> доступен на форме	Elemento con il nome di <%1> è disponibile in forma di
Элемент с именем <%1> доступен не только для просмотра	Elemento con il nome di <%1> è disponibile non solo per vedere
Элемент с именем <%1> доступен только для просмотра	Elemento con il nome di <%1> è disponibile solo per vedere
Элемент с именем <%1> не виден на текущей форме	Elemento con il nome di <%1> non è visibile nella forma attuale
Элемент с именем <%1> не доступен на форме	Elemento con il nome di <%1> non è disponibile in forma di
Элемент формы <%1> не найден.	Elemento di forma <%1> non è stato trovato.
Элемент формы с именем <%1> не найден.	Elemento di forma con il nome di <%1> non è stato trovato.
Элемента формы с заголовком <%1> не найдено.	Elemento di forma con il titolo <%1> non è stato trovato.
Элемента формы с именем <%1> не найдено.	Elemento di forma con il nome di <%1> non è stato trovato.
Это возможно только для шага.	Questo è possibile solo per il passaggio.
является NULL	è NULL
является заполненным	è riempito
является истиной	è la verità
является ложью	è una bugia
является неопределено	è indefinita
Не найден SikuliX скрипт <%1>.	Non è stato trovato SikuliX script <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Non è riuscita SukuliX script <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Si aspettavano che la tabella <%1> текуще campo sarà riempito.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Si aspettavano che la tabella <%1> текуще campo non sarà riempito.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Aspettavamo la tabella <%1> per <%2> secondi, che l'attuale campo sarà riempito.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Tabella <%1>. Stringa n.<%2>. Colonna <%3>. Non è stato in grado di ottenere un valore di riferimento.
Не получилось получить представление открытого списка выбора <%1>.	Non ha funzionato avere un'idea di lista aperta di selezione <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	Ho un elenco di selezione <%1> previsto %2 valori, e stata ottenuta %3 valori.
Ожидалось получить %1, а было получено %2.	Si prevede di recuperare %1, è stato ricevuto %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Piscina all'elenco di selezione <%1> non è standard. Differenze: %2
Ожидалось, что открытый список содержит значение %1.	Previsto che l'elenco contiene il valore di %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Piscina all'elenco di selezione <%1> non contiene i valori attesi: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Piscina all'elenco di selezione <%1> contiene un valore che non dovrebbe essere: %2
Не смог получить данные локализации сообщений.	Non è stato in grado di ottenere i dati di localizzazione dei messaggi.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Il campo <%1> non è successo fare clic sul collegamento ipertestuale <%2>.
Вы уверены?	Sei sicuro?
Закрыть форму	Chiudere il modulo
Не получилось нажать на кнопку <%1>.	Non è successo fare clic sul pulsante <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Si aspettavano che la tabella del documento <%1> per <%2> secondi cella <%3> diventerà uguale a <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Alcuni messaggi non sono stati trovati in una finestra di messaggio all'utente: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	Nella finestra dei messaggi all'utente sono stati trovati inutili messaggi: %1
Не получилось определить длительность у файла <%1>.	Non ha funzionato determinare la durata di file <%1>.
Не получилось добавить субтитры к файлу <%1>.	Non ha funzionato aggiungere i sottotitoli al file <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Il comando ffmpeg per la fusione di tutti i video non eseguita.
Команда ffmpeg по перекодированю звука не выполнена.	Il comando ffmpeg per перекодированю suono non è stata eseguita.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Il comando ffmpeg per l'aggiunta di acqua indicatori e transcodifica audio non eseguita.
Команда ffmpeg по кодированию в mp4 не выполнена.	Il comando ffmpeg su di codifica mp4 non è stata eseguita.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Il comando ffmpeg per l'aggiunta di un mp3 a rullo non è stata eseguita.
Не получилось создать файл TTS <%1>.	Non è riuscito a creare il file TTS <%1>.
Не указано имя голоса Text To Speech.	Non viene specificato un nome vocale Text To Speech.
Не указана команда ffmpeg.	Non è disponibile il comando ffmpeg.
Не указана команда Convert.	Non è disponibile il comando Convert.
Не найдено значение из колонки <%1>.	Non è stato trovato il valore della colonna <%1>.
Не найдено значение <%1> из колонки <%2>.	Non è stato trovato il valore di <%1> colonna <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Non è riuscito a salvare in una variabile <%1> tabella con il nome <%2>.
Таблица <%1> пустая.	Tabella <%1> vuota.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	Nelle tabelle <%1> e <%2> un diverso numero di colonne <%3> e <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Non tutte le righe della tabella <%1> trovate la tabella <%2>:
Для элемента с именем <%1> не найдена форма.	Per un elemento con il nome di <%1> non trovato forma.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Non è specificato il valore di impostazione Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Non è specificato il valore di impostazione Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	Nella directory <%1> non è stato trovato il file <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	Nella directory <%1> trovato più di un file <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Non ha a che fare click con il mouse sull'immagine <%1>.
Не получилось запустить Sikulix сервер.	Non ha funzionato eseguire Sikulix server.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Non ha funzionato attendere il termine SikuliX script <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Non ha funzionato eseguire SikuliX script <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Previsto, che il gruppo di elementi <%1> contiene i dati elementi di forma: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Previsto, che il gruppo di elementi <%1> non contiene dati gli elementi del modulo: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Aspettavamo la tabella <%1> per <%2> secondi il campo <%3> valore diverso da <%4>. Il valore corrente <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Ci si aspettava che nel pannello di sezioni <%1> elementi, e trovato <%2> elementi.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Ci si aspettava che nel pannello di partizione conterrà i seguenti elementi: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Ci si aspettava che nel pannello di sezioni non conterrà i seguenti elementi: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Ci si aspettava che nel pannello di funzioni <%1> elementi, e trovato <%2> elementi.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Ci si aspettava che nel pannello di funzioni sarà l'elemento <%1> , e ' stato trovato l'elemento <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Ci si aspettava che nel pannello di funzioni dovrà contenere i seguenti elementi: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Ci si aspettava che nel pannello di funzioni non conterrà i seguenti elementi: %1
Группа <%1> не найдена в панели функций.	Il gruppo <%1> non trovato nella barra delle funzioni.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Ci si aspettava che nel gruppo <%1> pannello di funzioni dovrà contenere i seguenti elementi: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Ci si aspettava che nel gruppo <%1> pannello di funzioni non conterrà i seguenti elementi: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Errore. Non sono stati trovati impostazioni utente <%1> nel file <%2>.
Функция <%1> реализована только для Windows.	Funzione <%1> è disponibile solo per Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Il campo <%1> si aspettavano il testo di intestazione <%2> ricevuto <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	Nella tabella <%1> campo <%2> si aspettavano un titolo <%3> ricevuto <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	Nella tabella <%1> campo <%2> si aspettavano il testo di suggerimento <%3> ricevuto <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Non ha funzionato scaricare il database in dt: <%1>. Percorso DT: <%2>. Lo stato di ritorno: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Un gruppo di colonne <%1> tabella <%2> non trovato.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	Nella tabella <%1> nel gruppo di colonne <%2> colonna <%3> non trovato.
Не получилось найти на экране картинку <%1>.	Non ha funzionato trovare sullo schermo l'immagine <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Si aspettavano che la tabella del documento <%1> per <%2> secondi il valore della cella <%3> diventa <%4>. Il valore corrente <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Il metodo Move() non riuscita. Non è riuscito a leggere i passi delle temporaneo caratteristica del file <%1>. La stringa originale:%2
Этот клиент	Questo client
Не получилось найти данные макета <%1>.	Non è riuscito a trovare i dati di layout <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Non ha funzionato eseguire l'emulazione хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Non ha funzionato eseguire l'emulazione ENTER di due volte.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Non fatta attendere immagini <%1> per <%2> secondi.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Una finestra con il titolo <%1> non è stato trovato. La finestra corrente: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	La stringa <%1> non trovato nella finestra dei messaggi all'utente. Lo stato della finestra messaggi:%2
Не получилось определить родителя у шага <%1>.	Non ha funzionato per identificare il genitore non passo <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Non ha funzionato determinare la posizione del passo <%1> nel gruppo i passaggi <%2>.
Не получилось открыть форму регистра сведений <%1>.	Non ha funzionato aprire il modulo registro di informazioni <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Non è riuscito a trovare il sottosistema <%1> nel registro versione sottosistemi.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Previsto ottenere <%1> righe di una tabella <%2>, è stato ricevuto <%3> righe.
Не получилось сохранить значение <%1> в переменную <%2>.	Non è riuscito a mantenere il valore di <%1> variabile <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Non ha funzionato la connessione a avviate in precedenza al cliente di test <%1> porta <%2>.
Не получилось прочитать параметр запуска <%1>.	Non ha funzionato leggere un parametro di avvio <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Non ha funzionato salvare la stringa <%1> variabile <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Non è corretto il valore del senso di rotazione della ruota del mouse. Valori possibili: verso l'Alto o verso il Basso.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Non ha funzionato eseguire l'emulazione di rotazione della ruota del mouse in direzione <%1>, il numero di iterazioni <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Scoperto un paio di file, esportazione sottoscenario <%1>. File: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Non ha a che fare click праой il tasto destro del mouse sull'immagine <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Non ha funzionato spostare il cursore del mouse alla foto <%1>.
Не существует клиента тестирования <%1>.	Non c'è un client di test <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Si aspettavano che il processo con ID <%1> sarà completato entro <%2> secondi.
Значение переменной <%1> изменено на <%2>.	Il valore della variabile <%1> cambiato in <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Il valore di una variabile globale <%1> cambiato in <%2>.
Переменная <%1> удалена.	La variabile <%1> rimosso.
Глобальная переменная <%1> удалена.	La variabile globale <%1> rimosso.
Контекст	Il contesto
Контекст глобальный	Il contesto globale
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Una finestra con il titolo <%1> non è stato trovato. Il timeout di ricerca della finestra: <%2>.
Не удалось получить токен.	Non è riuscito a ottenere il token.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Non è riuscito a ottenere il token. Codice risultato: <%1>. Risposta: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Non è riuscito a ottenere i dati. Codice risultato: <%1>. Risposta: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Non è riuscito nella tabella <%1> fare scegliere da un elenco di selezione <%2> riga <%3>. Il numero di tentativi di <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Non sono riuscito a fare di scegliere da un elenco di selezione <%1> riga <%2>. Il numero di tentativi di <%3>.
Не выполнены дополнительные процедуры обработки данных.	Non sono stati soddisfatti per ulteriori procedure di elaborazione dei dati.
Обнаружено окно обновления конфигурации.	Individuata la finestra di aggiornamento di configurazione.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Rilevato finestra c il messaggio di un aggiornamento di configurazione.
Видео создано автоматически.	Video creato automaticamente.
Количество сценариев	Numero di scenari
Количество шагов	Il numero di passaggi
Версия Vanessa-Automation	Versione Vanessa-Automation
Версия скрипта сборки видео	La versione dello script di compilazione video
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	La tabella dovrebbe essere più di 1 riga e ricevuto <%1> righe.
Выполнить сценарии	Eseguire gli script
Загружены глобальные переменные.	Caricate le variabili globali.
Не найден каталог: %1	Non è stato trovato directory: %1
Выполнить	Eseguire
Выполняется...	Viene eseguita...
Останавливается...	Si ferma...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Rilevato finestra di passare a una nuova versione della piattaforma 1C:Enterprise.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	Nella tabella <%1> non ha funzionato attivare il campo <%2> per la modifica.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Previsto per <%1> secondi, si aprirà una finestra con il titolo diverso da <%2>.
Выберите файл настроек Vanessa Automation.	Selezionare il file di impostazioni di Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	La versione scaricabile di impostazione non corrisponde versione di trattamento.
Информация: Параметр %1 не загружен.	Parametro: %1 non è caricato.
Не получилось прочитать значение из строки запуска: %1.	Non è riuscito a leggere il valore della riga di avvio: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Durante la lettura di variabili d'ambiente del sistema operativo eccezione: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Non è stato trovato il percorso del file JSON. Parametro: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Errore di lettura della struttura JSON. Manca la lettura.
Ошибка чтения структуры JSON.	Errore di lettura della struttura JSON.
В параметрах JSON не найден каталог Фич.	Nelle impostazioni di JSON non è stato trovato directory Fich.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	L'uso del vecchio parametro "КаталогOutputСкриншоты". La nuova opzione "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	L'uso del vecchio parametro "КаталогOutputИнструкцияHTML". La nuova opzione "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	L'uso del vecchio parametro "КаталогOutputИнструкцияMarkdown". La nuova opzione "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	L'uso del vecchio parametro "КаталогOutputИнструкцияВидео". La nuova opzione "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	L'uso del vecchio parametro "КаталогOutputjUnit". La nuova opzione "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	In opzioni di avvio JSON non è definito un catalogo di report jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	L'uso del vecchio parametro "КаталогOutputCucumberJson". La nuova opzione "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	In opzioni di avvio JSON non è definito report CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	L'uso del vecchio parametro "КаталогOutputAllure". La nuova opzione "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	L'uso del vecchio parametro "КаталогOutputAllureБазовый". La nuova opzione "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	La forma del passato lista non trovato.
ИмяФичи	ИмяФичи
ИмяСценария	Nomescript
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Lo scenario non è definito.
Шаг не определён.	Il passo non è definito.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Non è riuscito a ottenere i dati. Codice risultato: <%1>. Risposta: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	Il comando per la creazione di immagini di testo non riuscita: %1
Не получилось получить командный интерфейс клиента тестирования.	Non ha funzionato ottenere interfaccia di comando del client di test.
Окно предупреждения не найдено.	La finestra di avviso non è stato trovato.
Не получилось выполнить помещение файла <%1>.	Non ha funzionato eseguire la stanza del file <%1>.
Не найдено подключение SikuliX сервера.	Non è stato trovato connessione SikuliX server.
Подключение SikuliX сервера сброшено.	Connessione SikuliX server alleviato.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Non è specificato il valore di impostazione Vanessa-automation: <КаталогДляГенерацииКартинок>.
Не получилось создать картинку по тексту <%1>.	Non è riuscito a creare un'immagine di testo <%1>.
Не найден профиль поиска картинки с текстом <%1>.	Non è stato trovato il profilo di ricerca di immagini con testo <%1>.
Команда не выполнена: %1	La squadra non è riuscita: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	Non ha funzionato calcolare l'espressione: %1. Descrizione dell'errore: %2
Не указано имя файла.	Non viene specificato il nome del file.
Каталог <%1> не существует.	Catalogo <%1> non esiste.
Не указано расширение файла.	Non è specificata l'estensione del file.
Не получилось закрыть активное окно <%1>. %2	Non ha funzionato chiudere la finestra attiva <%1>. %2
Закрытие окна <%1>.	Chiusura della finestra di <%1>.
