Строка поиска	Translation
Таблица <%1> не соответствует эталону. Ожидали <%2> строк, а в ней <%3> строк.	Lentelėje <%1> neatitinka balansas. Tikėjomės <%2> eilučių, o jame <%3> eilučių.
Таблица <%1> не стала равной за <%2> секунд. %3	Lentelėje <%1> ne tapo lygus už <%2> sekundžių. %3
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	Lentelėje <%1>. Eilutė nr.<%2>. Skiltis <%3>. Tikėjomės <%4>, o gavo <%5>
Таблица формы с именем <%1> не найдена.	Stalo forma pavadinimu <%1> nėra rasta.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Kiekis()=%2
Таблицы должны совпадать, а они различны.%1	Lentelės turi sutapti, o jie yra skirtingi%1
ТаблицыСовпадают	ТаблицыСовпадают
Табличный документ <%1> оказался неравен <%2>.%3	Lentelės dokumentas <%1> atsidūrė неравен <%2>.%3
Табличный документ не содержит нужные строки <%1>	Lentelės dokumente nėra teisingos eilutės <%1>
Табличный документ содержит ненужные строки <%1>	Lentelės dokumentas yra nereikalingas eilutes <%1>
ТестируемаяФорма <%1> не открылась, а должна была открыться	ТестируемаяФорма <%1> ne pradėjo, o turėjo būti atskleista
ТестПропущен	ТестПропущен
Технические данные	Techniniai duomenys
тип	tipas
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	Tipo reikšmes <%1> yra <%2>, o ожидался tipas <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	Reikalingas dokumentas, verslo procesų arba užduotis. Nežinomas vadybininkas %1.%2 . Kintamasis %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	ТЧ %1 neatitinka balansas. Tikėjomės %2 eilučių, o joje %3 eilučių.
ТЧ с именем <%1> не найдена.	ТЧ su pavadinimu <%1> nėra rasta.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	Lange <%1> nėra rasta nė vieno elemento tipo <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Iš lauko <%1> tikėjosi antraštė <%2>, o gavo <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Iš lauko <%1> tikėjosi rodomą tekstą <%2>, o gavo <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Iš lauko <%1> tikėjosi tekstas pasiūlymus <%2>, o gavo <%3>
У текущего окна найдено %1 форм.	Jūs dabartinio lango rastas %1 formas.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Jūs elemento formos <%1> dabartinis teksto redagavimo <%2> ir tikėjosi <%3>
Удаляю элемент %1	Удаляю elemento " %1
Удаляю элемент справочника <%1> : <%2>	Удаляю elementas, reference manual <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Jau atviras TestClient prijungtas %1 uoste.
Указан неверный диапазон портов: <%1>	Nurodytas netinkamas prievadus: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Nurodyta Vardas skiltyje pakeitimo [%1] neegzistuoja makete.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Nustatyta vėliava "Stotelė, kai įvyksta klaida". Atlikti šių scenarijų atšauktas.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Nustatyta vėliava <Stotelė, kai įvyksta klaida>. Atlikti šių scenarijų atšauktas.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Teiginys "ИмеетДлину" negali dirbti su tipo <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Teiginys "ПроверитьВхождениеВКоллекцию" ne moka dirbti, kurio kolekcijos <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Teiginys "Yra" ne moka dirbti su tipo <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Teiginys <ИмеетДлину> ne moka dirbti su tipo <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Teiginys <ПроверитьВхождениеВКоллекцию> ne moka dirbti, kurio kolekcijos <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Teiginys <Yra> ne moka dirbti su tipo <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Teiginys ПроверитьРавенствоФайлов galima naudoti tik tolstojų klientą.
Файл <%1> не найден.	Failas <%1> nerastas.
Файл <%1> не существует.	Failas <%1> nėra.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Failas <vbFeatureReader.epf> neradote kataloge, įrankių <%1>
Файл %1: <%2>	Failas %1: <%2>
Файл EPF не создан.	Failo EPF nėra sukurta.
Файл EPF не создан. Не смог создать каталог временной базы.	Failo EPF nėra sukurta. Nepavyko sukurti katalogo svorio bazės.
Файл отчета Allure-report (%1) записан.	Failo ataskaitą Allure-report (%1) užregistruotas.
Файл отчета CucumberJson-report (%1) записан.	Failo ataskaitą CucumberJson-report (%1) užregistruotas.
Файл отчета jUnit-report (%1) записан.	Failo ataskaitą jUnit-report (%1) užregistruotas.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Фича <%1> yra žymė @Tree. Rasti eilutes, kurios yra tarpų simboliai ir tabuliatoriaus simboliai eilutės pradžioje. Medis negali būti tinkamai pastatytas.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Фича <%1> yra žymė @Tree. Dalis eilučių yra eilutės pradžioje tarpų simboliai <%2>, dalis eilučių yra tabuliatoriaus simboliai <%3>. Medis negali būti tinkamai pastatytas.
Фича: %1	Фича: %1
Фичи загружены	Фичи parsisiųsti
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Vėliava <Įrašyti контексты prieš atlikdami žingsnių> nustatytas <True>.
Флаг с заголовком <%1> не найден.	Vėliava su antrašte <%1> nerastas.
Флаг с именем <%1> не найден.	Vėliava su pavadinimu <%1> nerastas.
Форма <%1> не найдена.	Forma <%1> nėra rasta.
Форма окна с заголовком %1 не найдена.	Forma lango su antrašte %1 nerastas.
Форма с заголовком <%1> не найдена.	Forma su antrašte <%1> nėra rasta.
Форма с заголовком %1 не найдена.	Forma su antrašte %1 nerastas.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Priimančiosios seansą reikia paleisti su raktu /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Norėjo, kad algoritmas <%1> выполнился, o jis buvo su klaida <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Norėjo, kad algoritmas <%1> nukrito su pranešimu apie klaidą <%2>, o jis nukrito su pranešimu <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Norėjo, kad algoritmas <%1> nukrito, o jis выполнился%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Norėjo kodas <%1> выполнился, o jis buvo su klaida <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Norėjo kodas <%1> nukrito su pranešimu apie klaidą <%2>, o jis nukrito su pranešimu <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Norėjo kodas <%1> nukrito, o jis выполнился%2
Шаг	Žingsnis
Шаг (%1) не выполнен.	Žingsnis (%1) nėra įvykdytas.
Шаг (%1) не выполнен. Строка дерева №%2	Žingsnis (%1) nėra įvykdytas. Eilutė medžio nr.%2
Шаг (%1) не реализован.	Žingsnis (%1) nėra įgyvendintas.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Žingsnis <%1> turėjo sukelti išimtis, o jis выполнился teisingai.
Шаг выполнен с ошибкой: %1	Žingsnis vykdomas klaida: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Žingsnis sutinka įėjimas tik lentelę Gherkin, kurioje dvi eilutės. O buvo išsiųstas %1 eilutės.
Шаг сценария не реализован.	Žingsnis scenarijus nebus įgyvendintas.
Элемент с заголовком <%1> виден на текущей форме	Elementas su antrašte <%1> matoma dabartine forma
Элемент с заголовком <%1> доступен на форме	Elementas su antrašte <%1> galimas forma
Элемент с заголовком <%1> доступен не только для просмотра	Elementas su antrašte <%1> galima ne tik peržiūrėti,
Элемент с заголовком <%1> доступен только для просмотра	Elementas su antrašte <%1> galima tik peržiūrėti
Элемент с заголовком <%1> не виден на текущей форме	Elementas su antrašte <%1> nėra matoma dabartine forma
Элемент с заголовком <%1> не доступен на форме	Elementas su antrašte <%1> nėra formoje
Элемент с именем <%1> виден на текущей форме	Elementas su pavadinimu <%1> matoma dabartine forma
Элемент с именем <%1> доступен на форме	Elementas su pavadinimu <%1> galimas forma
Элемент с именем <%1> доступен не только для просмотра	Elementas su pavadinimu <%1> galima ne tik peržiūrėti,
Элемент с именем <%1> доступен только для просмотра	Elementas su pavadinimu <%1> galima tik peržiūrėti
Элемент с именем <%1> не виден на текущей форме	Elementas su pavadinimu <%1> nėra matoma dabartine forma
Элемент с именем <%1> не доступен на форме	Elementas su pavadinimu <%1> nėra formoje
Элемент формы <%1> не найден.	Forma elementas <%1> nerastas.
Элемент формы с именем <%1> не найден.	Forma elementas pavadinimu <%1> nerastas.
Элемента формы с заголовком <%1> не найдено.	Elemento formos su antrašte <%1> nėra rasta.
Элемента формы с именем <%1> не найдено.	Elemento formos su pavadinimu <%1> nėra rasta.
Это возможно только для шага.	Tai įmanoma tik veiksmo.
является NULL	yra NULL
является заполненным	yra persmelktos
является истиной	yra tiesos
является ложью	yra melas
является неопределено	yra neapibrėžta eilutė
Не найден SikuliX скрипт <%1>.	Nerasta SikuliX scenarijų <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Nepavyko SukuliX scenarijų <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Tikėjomės, kad lentelėje <%1> текуще laukelyje bus užpildyta.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Tikėjomės, kad lentelėje <%1> текуще laukelyje bus užpildyta.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Tikėjomės mes lentelės <%1> per <%2> sekundžių, kad dabartinė laukelyje bus užpildyta.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Lentelėje <%1>. Eilutė nr.<%2>. Skiltis <%3>. Nepavyko gauti reikšmę iš nuoroda.
Не получилось получить представление открытого списка выбора <%1>.	Neatsitiko gauti pateikimas viešojo sąrašo pasirinkimo <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	Iš sąrašo pasirinkite <%1> tikėtasi %2 reikšmių, o gautas %3 reikšmes.
Ожидалось получить %1, а было получено %2.	Tikėtasi gauti %1, o gautas %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Atidaryti sąrašą pasirinkimo <%1> nėra lygus balansas. Skirtumai: %2
Ожидалось, что открытый список содержит значение %1.	Tikėtasi, kad viešojo sąrašas yra vertė, %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Atidaryti sąrašą pasirinkimo <%1> nėra laukiami reikšmės: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Atidaryti sąrašą pasirinkimo <%1> yra, vertės, kurios neturėtų būti: %2
Не смог получить данные локализации сообщений.	Nepavyko gauti duomenų lokalizacijos pranešimų.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Iš lauko <%1> neatsitiko spustelėti hipersaitą <%2>.
Вы уверены?	Ar tikrai?
Закрыть форму	Uždaryti formą
Не получилось нажать на кнопку <%1>.	Neatsitiko ir paspausti <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Tikėjomės, kad jūs lentelės dokumento <%1> per <%2> sekundžių langelis <%3> taps lygi <%4 ir>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Kai kurie pranešimai buvo rastos lange pranešimų vartotojas: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	Pranešimo langas vartotojui buvo rasti papildomų pranešimai: %1
Не получилось определить длительность у файла <%1>.	Neatsitiko nustatyti, kiek jūs failo <%1>.
Не получилось добавить субтитры к файлу <%1>.	Neatsitiko pridėti subtitrai failą <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Komanda ffmpeg dėl susiliejimo visas video nebaigta.
Команда ffmpeg по перекодированю звука не выполнена.	Komanda ffmpeg pagal перекодированю garso nebuvo atliktas.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Komanda ffmpeg pagal papildyti vandens vėliavėlės ir перекодированию garso nebuvo atliktas.
Команда ffmpeg по кодированию в mp4 не выполнена.	Komanda ffmpeg kodavimo, mp4 nebaigta.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Komanda ffmpeg pagal papildyti mp3 voleliu nebaigta.
Не получилось создать файл TTS <%1>.	Neatsitiko sukurti failą TTS <%1>.
Не указано имя голоса Text To Speech.	Nenurodyta vardas balso Text To Speech.
Не указана команда ffmpeg.	Nėra nurodyta komanda ffmpeg.
Не указана команда Convert.	Nėra nurodyta komanda Convert.
Не найдено значение из колонки <%1>.	Nerasta reikšmę iš stulpelio <%1>.
Не найдено значение <%1> из колонки <%2>.	Nerasta reikšmė <%1> iš kolonėlės <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Neatsitiko įrašyti į kintamąjį <%1> lentelę su pavadinimu <%2>.
Таблица <%1> пустая.	Lentelėje <%1> tuščia.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	Lentelėse <%1> ir <%2> misc skaičius stulpelių <%3> ir <%4 ir>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Ne visos lentelės eilutės <%1> rasti lentelėje <%2>:
Для элемента с именем <%1> не найдена форма.	Elemento pavadinimu <%1> nėra rasta forma.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Nenurodyta vertė parametrai Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Nenurodyta vertė parametrai Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	Katalogas <%1> failas nerastas <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	Katalogas <%1> rasti daugiau vieno failo <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Neatsitiko padaryti skelbimą pelės iš paveikslėlio <%1>.
Не получилось запустить Sikulix сервер.	Neatsitiko paleisti Sikulix serveris.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Neatsitiko palaukti, kol bus atlikti SikuliX scenarijų <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Neatsitiko atlikti SikuliX scenarijų <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Tikėtasi, kad grupė elementų <%1> yra duomenų elementai formos: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Tikėtasi, kad grupė elementų <%1> nėra duomenų elementai formos: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Tikėjomės mes lentelės <%1> per <%2> sekundžių iš lauko <%3> reikšmes, išskyrus <%4 ir>. Dabartinė vertė <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Tikimasi, kad juostos pertvaros bus <%1> elementų, o rasta <%2> elementų.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Tikimasi, kad juostos pertvaros bus būti šie elementai: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Tikimasi, kad juostos skyriai bus būti šie elementai: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Tikimasi, kad juostos funkcijas bus <%1> elementų, o rasta <%2> elementų.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Tikimasi, kad juostos funkcijas, bus elementas <%1> , o buvo nerastas elementas <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Tikimasi, kad juostos funkcijas bus būti šie elementai: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Tikimasi, kad juostos funkcijas nebus turėti šiuos elementus: %1
Группа <%1> не найдена в панели функций.	Grupė <%1> nėra rasta įrankių juostos funkcijas.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Tikėtasi, kad grupėje <%1> skydelio funkcijas bus būti šie elementai: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Tikėtasi, kad grupėje <%1> skydelio funkcijas nebus turėti šiuos elementus: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Klaida. Nerasta vartotojo nustatymai <%1> faile <%2>.
Функция <%1> реализована только для Windows.	Funkcija <%1> įgyvendinta tik "Windows".
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Iš lauko <%1> tikėjosi tekstas antraštės <%2>, o gavo <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	Lentelėje <%1> iš lauko <%2> tikėjosi antraštė <%3>, o gavo <%4 ir>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	Lentelėje <%1> iš lauko <%2> tikėjosi tekstas pasiūlymus <%3>, o gavo <%4 ir>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Neatsitiko iškrauti bazę dt: <%1>. Kelias DT: <%2>. Statusas grįžti: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Grupė garsiakalbiai <%1> lentelėje <%2> nerastas.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	Lentelėje <%1> grupėje garsiakalbiai <%2> skiltis <%3> nerastas.
Не получилось найти на экране картинку <%1>.	Neatsitiko rasti ekrano nuotrauką <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Tikėjomės, kad jūs lentelės dokumento <%1> per <%2> sekundžių langelio reikšmę <%3> bus lygu <%4 ir>. Dabartinė vertė <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Metodas Žingsnis() nėra įvykdytas. Nepavyko perskaityti veiksmus iš laikinojo фича failo <%1>. Pradinė eilutė:%2
Этот клиент	Šis klientas
Не получилось найти данные макета <%1>.	Ne pavyko rasti duomenų išdėstymas <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Neatsitiko atlikti эмуляцию хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Neatsitiko atlikti эмуляцию ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Neatsitiko laukti atvaizdai <%1> per <%2> sekundžių.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Langas su antrašte <%1> nėra rasta. Esamas langas: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	Eilutė <%1> nėra rasta pranešimo langas vartotojui. Būsena langai pranešimų:%2
Не получилось определить родителя у шага <%1>.	Neatsitiko nustatyti tėvų mes žingsnio <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Neatsitiko nustatyti poziciją žingsnio <%1> grupėje žingsnių <%2>.
Не получилось открыть форму регистра сведений <%1>.	Neatsitiko atidaryti formą raidžių informacijos <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Neatsitiko rasti подсистему <%1> registre versijos posistemių.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Tikėtasi gauti <%1> eilučių lentelėje <%2>, o gautas <%3> eilučių.
Не получилось сохранить значение <%1> в переменную <%2>.	Neatsitiko išsaugoti reikšmė <%1> kintamasis <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Neatsitiko prisijungti prie anksčiau запущенному klientui bandymų <%1>, port <%2>.
Не получилось прочитать параметр запуска <%1>.	Neatsitiko perskaityti parinktį paleisti <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Neatsitiko įrašyti eilutę <%1> kintamasis <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Neteisingai nustatyta parametro reikšmė sukimosi krypties ratai pelės. Galimos reikšmės: Aukštyn arba Žemyn.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Neatsitiko atlikti эмуляцию ratų sukimosi pelės kryptimi <%1>, iteracijų skaičius <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Nustatyta, kad kelis failus, экспортирующих подсценарий <%1>. Failus: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Neatsitiko padaryti skelbimą праой pelės mygtuku pagal paveikslėlį <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Neatsitiko perkelti pelės žymeklį į paveikslėlį <%1>.
Не существует клиента тестирования <%1>.	Nėra klientų testavimo <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Tikėjomės, kad procesas ID <%1> bus baigtas per <%2> sekundžių.
Значение переменной <%1> изменено на <%2>.	Kintamojo reikšmė <%1> pakeista <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Reikšmė pasaulio kintamasis <%1> pakeista <%2>.
Переменная <%1> удалена.	Kintamasis <%1> pašalinta.
Глобальная переменная <%1> удалена.	Globalus kintamasis <%1> pašalinta.
Контекст	Kontekstas
Контекст глобальный	Pasaulinis kontekstas
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Langas su antrašte <%1> nėra rasta. Osd paieškos langą: <%2>.
Не удалось получить токен.	Nepavyko gauti prieigos raktas.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Nepavyko gauti prieigos raktas. Kodas rezultato: <%1>. Atsakymas: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nepavyko gauti duomenų. Kodas rezultato: <%1>. Atsakymas: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Negalėjo lentelėje <%1> padaryti pasirinkti iš sąrašo pasirinkite <%2> pagal eilutę <%3>. Skaičių kartų <%4 ir>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Negalėjo padaryti pasirinkti iš sąrašo pasirinkite <%1> pagal eilutę <%2>. Skaičių kartų <%3>.
Не выполнены дополнительные процедуры обработки данных.	Vykdomi papildomų duomenų apdorojimo procedūras.
Обнаружено окно обновления конфигурации.	Nustatyta, kad langas atnaujinti konfigūracijos.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Nustatyta, kad langas c pranešimą apie sužinoti, ar galima atnaujinti konfigūracijos.
Видео создано автоматически.	Video sukurtas automatiškai.
Количество сценариев	Skaičius scenarijus
Количество шагов	Skaičių žingsnių
Версия Vanessa-Automation	Versija Vanessa-Automation
Версия скрипта сборки видео	Versija scenarijų surinkimo video
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	Lentelėje turėtų būti rūšys daugiau 1 eilutės, o gavo <%1> eilučių.
Выполнить сценарии	Vykdyti scenarijus
Загружены глобальные переменные.	Parsisiųsti globalių kintamųjų.
Не найден каталог: %1	Nerasta katalogą: %1
Выполнить	Vykdyti
Выполняется...	Vykdoma...
Останавливается...	Sustoja...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Nustatyta, kad langas pereiti į naują versiją platforma 1:Įmonė.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	Lentelėje <%1> neatsitiko įjungti lauke <%2> redaguoti.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Tikėtasi per <%1> sekundžių, kad atsivers langas su antrašte nei <%2>.
Выберите файл настроек Vanessa Automation.	Pasirinkite failo parametrus Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	Versija priimamų nuostatų nėra соответсвует versija apdorojimo.
Информация: Параметр %1 не загружен.	Parametras: %1 partija.
Не получилось прочитать значение из строки запуска: %1.	Neatsitiko perskaityti vertė iš eilutės paleisti: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Skaitant aplinkos kintamieji operacinė sistema pradėjo veikti išimtis: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Nerasta kelią JSON. Parametras: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Skaitymo klaida struktūra JSON. Praleidžiame skaityti.
Ошибка чтения структуры JSON.	Skaitymo klaida struktūra JSON.
В параметрах JSON не найден каталог Фич.	Galioja JSON nerastas katalogas Фич.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Naudoti senos parametro "КаталогOutputСкриншоты". Naujas parametras - "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Naudoti senos parametro "КаталогOutputИнструкцияHTML". Naujas parametras - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Naudoti senos parametro "КаталогOutputИнструкцияMarkdown". Naujas parametras - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Naudoti senos parametro "КаталогOutputИнструкцияВидео". Naujas parametras - "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Naudoti senos parametro "КаталогOutputjUnit". Naujas parametras - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	Galioja paleisti JSON nenurodytas katalogas ataskaitos jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Naudoti senos parametro "КаталогOutputCucumberJson". Naujas parametras - "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	Galioja paleisti JSON nėra apibrėžta ataskaitos CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Naudoti senos parametro "КаталогOutputAllure". Naujas parametras - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Naudoti senos parametro "КаталогOutputAllureБазовый". Naujas parametras - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	Forma iš išsiųsto sąrašo nerastas.
ИмяФичи	ИмяФичи
ИмяСценария	ИмяСценария
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Scenarijus nėra apibrėžta.
Шаг не определён.	Žingsnis nėra apibrėžta.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nepavyko gauti duomenų. Kodas rezultato: <%1>. Atsakymas: <%2>.
ДеталиОшибки	ДеталиОшибки
