Строка поиска	Translation
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	Junto a la ventana <%1> no se ha encontrado ningún elemento de tipo <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	El campo <%1> se espera encabezado <%2>, y han recibido <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	El campo <%1> se espera el texto <%2>, y han recibido <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	El campo <%1> se espera el texto de la petición <%2>, y han recibido <%3>
У текущего окна найдено %1 форм.	El de la ventana actual encontrados %1 de las formas.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	El elemento de formulario <%1> el texto actual edición de la <%2>, y se espera <%3>
Удаляю элемент %1	Eliminar el elemento %1
Удаляю элемент справочника <%1> : <%2>	Eliminar un elemento de un manual <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Ya está abierto TestClient está conectado a %1 puerto.
Указан неверный диапазон портов: <%1>	Es incorrecto rango de puertos: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	El Nombre de la columna de sustitución [%1] no existe en el diseño.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Se establece el indicador de Parada cuando se produce un error". La ejecución de las siguientes secuencias de comandos de deshacer.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	El indicador <Parada cuando se produce un error>. La ejecución de las siguientes secuencias de comandos de deshacer.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	La afirmación del "ИмеетДлину" no es capaz de trabajar con el tipo de <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	La afirmación del "ПроверитьВхождениеВКоллекцию" no es capaz de trabajar con el tipo de colección <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	La afirmación del "Contiene" no es capaz de trabajar con el tipo de <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	La aprobación de <ИмеетДлину> no es capaz de trabajar con el tipo de <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	La aprobación de <ПроверитьВхождениеВКоллекцию> no es capaz de trabajar con el tipo de colección <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	La aprobación de <Incluye> no es capaz de trabajar con el tipo de <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	La aprobación de ПроверитьРавенствоФайлов sólo se puede utilizar en la gruesa y el cliente.
Файл <%1> не найден.	El archivo <%1> no se ha encontrado.
Файл <%1> не существует.	El archivo <%1> no existe.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	El archivo <vbFeatureReader.epf> no se ha encontrado en el directorio de herramientas <%1>
Файл %1: <%2>	Archivo %1: <%2>
Файл EPF не создан.	El archivo EPF no se ha creado.
Файл EPF не создан. Не смог создать каталог временной базы.	El archivo EPF no se ha creado. No se pudo crear el directorio temporal de la base.
Файл отчета Allure-report (%1) записан.	El archivo de informe Allure-report (%1) registrado.
Файл отчета CucumberJson-report (%1) записан.	El archivo de informe CucumberJson-report (%1) registrado.
Файл отчета jUnit-report (%1) записан.	El archivo de informe de jUnit-report (%1) registrado.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Ficha <%1> contiene una etiqueta @Tree. Se encuentran las líneas que contienen los caracteres de espacios y tabuladores al principio de la línea. El árbol no puede ser correctamente construido.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Ficha <%1> contiene una etiqueta @Tree. Parte de las filas contiene en el comienzo de una cadena de caracteres de espacio <%2>, parte de las filas contiene caracteres de tabulación <%3>. El árbol no puede ser correctamente construido.
Фича: %1	Ficha: %1
Фичи загружены	Slave subidas
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	La bandera <Guardar los contextos antes de realizar los pasos> en <Verdad>.
Флаг с заголовком <%1> не найден.	La bandera con el título de <%1> no se ha encontrado.
Флаг с именем <%1> не найден.	La bandera con el nombre de <%1> no se ha encontrado.
Форма <%1> не найдена.	La forma de la <%1> no se ha encontrado.
Форма окна с заголовком %1 не найдена.	La forma de la ventana con el título "%1 " no se ha encontrado.
Форма с заголовком <%1> не найдена.	Formulario con el título de <%1> no se ha encontrado.
Форма с заголовком %1 не найдена.	Formulario con el título "%1 " no se ha encontrado.
Хост сеанс надо запустить с ключом /TESTMANAGER.	El host de sesión es necesario iniciar con el modificador /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Querían que el algoritmo <%1> se pueda, y cayó con un error <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Querían que el algoritmo <%1> cayó con el mensaje de error <%2>, y él cayó con el mensaje <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Querían que el algoritmo <%1> cayó, y él se haya ejecutado%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Querían que el código <%1> se pueda, y cayó con un error <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Querían que el código <%1> cayó con el mensaje de error <%2>, y él cayó con el mensaje <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Querían que el código <%1> cayó, y él se haya ejecutado%2
Шаг	Paso
Шаг (%1) не выполнен.	Paso (%1) no se ha iniciado.
Шаг (%1) не выполнен. Строка дерева №%2	Paso (%1) no se ha iniciado. La cadena de la madera nº%2
Шаг (%1) не реализован.	Paso (%1) no se ha implementado.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Paso <%1> debe haber una excepción, y él se haya ejecutado correctamente.
Шаг выполнен с ошибкой: %1	El paso se realiza con el error: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Paso toma sólo la tabla Gherkin, en el que dos líneas. Y fue transmitido %1 filas.
Шаг сценария не реализован.	Paso de la secuencia de comandos no se ha implementado.
Элемент с заголовком <%1> виден на текущей форме	Un elemento con el título de <%1> es visible en la forma actual
Элемент с заголовком <%1> доступен на форме	Un elemento con el título de <%1> está disponible en forma de
Элемент с заголовком <%1> доступен не только для просмотра	Un elemento con el título de <%1> disponible no sólo para ver
Элемент с заголовком <%1> доступен только для просмотра	Un elemento con el título de <%1> sólo está disponible para ver
Элемент с заголовком <%1> не виден на текущей форме	Un elemento con el título de <%1> no es visible en la forma actual
Элемент с заголовком <%1> не доступен на форме	Un elemento con el título de <%1> no está disponible en forma de
Элемент с именем <%1> виден на текущей форме	Un elemento llamado <%1> es visible en la forma actual
Элемент с именем <%1> доступен на форме	Un elemento llamado <%1> está disponible en forma de
Элемент с именем <%1> доступен не только для просмотра	Un elemento llamado <%1> disponible no sólo para ver
Элемент с именем <%1> доступен только для просмотра	Un elemento llamado <%1> sólo está disponible para ver
Элемент с именем <%1> не виден на текущей форме	Un elemento llamado <%1> no es visible en la forma actual
Элемент с именем <%1> не доступен на форме	Un elemento llamado <%1> no está disponible en forma de
Элемент формы <%1> не найден.	El elemento de formulario <%1> no se ha encontrado.
Элемент формы с именем <%1> не найден.	El elemento de formulario con el nombre de <%1> no se ha encontrado.
Элемента формы с заголовком <%1> не найдено.	El elemento de formulario con el título de <%1> no se encuentra.
Элемента формы с именем <%1> не найдено.	El elemento de formulario con el nombre de <%1> no se encuentra.
Это возможно только для шага.	Esto sólo es posible para el paso.
является NULL	es NULL
является заполненным	es lleno de
является истиной	es la verdad
является ложью	es una mentira
является неопределено	es indefinido
Не найден SikuliX скрипт <%1>.	No se ha encontrado SikuliX script <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	No se pudo realizar la SukuliX script <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Esperaban que en la tabla <%1> текуще el campo se llena.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Esperaban que en la tabla <%1> текуще campo está en blanco.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Esperaban la tabla <%1> <%2> segundos, que el campo se llena.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	La tabla <%1>. Número de línea<%2>. La columna de la <%3>. No se pudo obtener el valor de la referencia.
Не получилось получить представление открытого списка выбора <%1>.	No pude obtener una visión abierta de la lista de selección <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	El de la lista de selección <%1> se esperaba %2 valores, y se recibieron %3 valores.
Ожидалось получить %1, а было получено %2.	Se esperaba obtener un %1, y se recibieron %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Piscina al aire lista de selección <%1> no es el patrón. Diferencias: %2
Ожидалось, что открытый список содержит значение %1.	Se esperaba que el público la lista contiene el valor %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Piscina al aire lista de selección <%1> no contiene valores esperados: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Piscina al aire lista de selección <%1> contiene los valores, que no debe ser: %2
Не смог получить данные локализации сообщений.	No fue capaz de obtener los datos de localización de los mensajes.
У поля <%1> не получилось нажать на гиперссылку <%2>.	El campo <%1> no funciona hacer clic en el hipervínculo <%2>.
Вы уверены?	¿Está usted seguro?
Закрыть форму	Cerrar el formulario
Не получилось нажать на кнопку <%1>.	No funciona hacer clic en el botón <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Esperaban que el documento tabular <%1> <%2> segundos celda <%3> será igual a <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Algunos de los mensajes no se han encontrado en la ventana de mensaje para el usuario: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	En la ventana de mensajes que el usuario se encontraron exceso de mensajes: %1
Не получилось определить длительность у файла <%1>.	No pude determinar la duración de el archivo <%1>.
Не получилось добавить субтитры к файлу <%1>.	No pude añadir subtítulos a un archivo <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	El comando ffmpeg de la fusión de todos los vídeos que no se ejecuta.
Команда ffmpeg по перекодированю звука не выполнена.	El comando ffmpeg de перекодированю sonido no se realizó.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	El comando ffmpeg por la adición de agua de la marca y la recodificación de sonido no se realizó.
Команда ffmpeg по кодированию в mp4 не выполнена.	El comando ffmpeg de codificación en mp4 no se realizó.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	El comando ffmpeg para agregar el mp3 en el rodillo no se realizó.
Не получилось создать файл TTS <%1>.	No se pudo generar un archivo TTS <%1>.
Не указано имя голоса Text To Speech.	No se indica el nombre de la voz Text To Speech.
Не указана команда ffmpeg.	No especifica el comando ffmpeg.
Не указана команда Convert.	No especifica el comando Convert.
Не найдено значение из колонки <%1>.	No se encuentra el valor de la columna <%1>.
Не найдено значение <%1> из колонки <%2>.	No se encuentra el valor de la <%1> de la columna <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	No pude guardar en la variable <%1> de la tabla con el nombre de <%2>.
Таблица <%1> пустая.	La tabla <%1> vacío.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	En las tablas <%1> y <%2> número diferente de columnas <%3> y <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	No todas las filas de la tabla <%1> se encuentran en la tabla <%2>:
Для элемента с именем <%1> не найдена форма.	Para el elemento con el nombre de <%1> no se puede encontrar el formulario.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	No se especifica la configuración de Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	No se especifica la configuración de Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	En el directorio <%1> no se ha encontrado el archivo <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	En el directorio <%1> se ha encontrado más de un archivo <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	No funciona hacer clic con el ratón sobre la imagen <%1>.
Не получилось запустить Sikulix сервер.	No pude ejecutar Sikulix servidor.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	No pude esperar a la ejecución de SikuliX script <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	No pude realizar SikuliX script <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Se esperaba que el grupo de elementos <%1> contiene los datos de los elementos de la forma: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Se esperaba que el grupo de elementos <%1> no contiene los datos de los elementos de la forma: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Esperaban la tabla <%1> <%2> segundos en el campo <%3> valor distinto de <%4>. El valor actual de la <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Se esperaba que en el panel de la partición se <%1> elementos encontrados <%2> elementos.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Se esperaba que en la barra de secciones contendrá los siguientes elementos: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Se esperaba que en la barra de secciones no contendrá los siguientes elementos: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Se esperaba que en la barra de funciones se <%1> elementos encontrados <%2> elementos.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Se esperaba que en la barra de funciones será el elemento <%1> , y se ha encontrado el elemento <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Se esperaba que en la barra de funciones contendrá los siguientes elementos: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Se esperaba que en la barra de funciones no contendrá los siguientes elementos: %1
Группа <%1> не найдена в панели функций.	El grupo de <%1> no se encuentra en la barra de funciones.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Se esperaba que en el grupo de <%1> panel de funciones contendrá los siguientes elementos: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Se esperaba que en el grupo de <%1> panel de funciones no contendrá los siguientes elementos: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Error. No se han encontrado configuración de usuario <%1> en el archivo <%2>.
Функция <%1> реализована только для Windows.	Función <%1> sólo está disponible para Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	El campo <%1> se espera texto de encabezado <%2>, y han recibido <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	En la tabla <%1> el campo <%2> se espera encabezado <%3>, y han recibido <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	En la tabla <%1> el campo <%2> se espera el texto de la petición <%3>, y han recibido <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	No pude descargar la base de dt: <%1>. La ruta de acceso al DT: <%2>. El estado de retorno: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	El grupo de las columnas <%1> en la tabla <%2> no se ha encontrado.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	En la tabla <%1> en el grupo de las columnas <%2> columna <%3> no se ha encontrado.
Не получилось найти на экране картинку <%1>.	No pude encontrar en la pantalla de la imagen <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Esperaban que el documento tabular <%1> <%2> segundos el valor de la celda <%3> se convierte en <%4>. El valor actual de la <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	El método de Paso (a) no se ha iniciado. No se pudo leer los pasos de temporal ficha archivo <%1>. La cadena original es:%2
Этот клиент	Este cliente
Не получилось найти данные макета <%1>.	No se puede encontrar la información de diseño <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	No pude realizar la emulación de хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	No pude realizar la emulación ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	No pude esperar a la imagen <%1> <%2> segundos.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	De diálogo con el título de <%1> no se encuentra. La ventana actual: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	La cadena de <%1> no se encuentra en la ventana de mensajes al usuario. El estado de la ventana de mensajes:%2
Не получилось определить родителя у шага <%1>.	No pude ubicar al padre de familia de el paso <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	No pude determinar la posición de paso <%1> en el grupo de los pasos de la <%2>.
Не получилось открыть форму регистра сведений <%1>.	No pude abrir el formulario de mayúsculas y minúsculas de la información <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	No pude encontrar el subsistema <%1> en el registro de la versión de los subsistemas.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Se esperaba obtener <%1> filas de la tabla <%2>, y se obtuvo <%3> filas.
Не получилось сохранить значение <%1> в переменную <%2>.	No pude guardar el valor de la <%1> en la variable <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	No pudo conectarse al anteriormente se ejecuta el cliente de prueba <%1> puerto <%2>.
Не получилось прочитать параметр запуска <%1>.	No pude leer el parámetro de inicio <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	No pude guardar la cadena de <%1> en la variable <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Es incorrecto el valor de la dirección de rotación de la rueda del ratón. Valores posibles: hacia Arriba o hacia Abajo.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	No pude realizar la emulación de rotación de la rueda del ratón en la dirección de la <%1>, el número de iteraciones <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Se han detectado varios archivos de exportadores de подсценарий <%1>. Archivos: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	No funciona hacer clic праой botón derecho del ratón sobre la imagen <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	No pude mover el cursor del ratón en la imagen de la <%1>.
Не существует клиента тестирования <%1>.	No existe un cliente de prueba <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Esperaban que el proceso con id <%1> se completará dentro de <%2> segundos.
Значение переменной <%1> изменено на <%2>.	El valor de la variable <%1> modificado en el <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	El valor de la variable global <%1> modificado en el <%2>.
Переменная <%1> удалена.	La variable <%1> eliminado.
Глобальная переменная <%1> удалена.	La variable global <%1> eliminado.
Контекст	El contexto de la
Контекст глобальный	El contexto global
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	La ventana con el título <%1> no se encuentra. El tiempo de espera de búsqueda de la ventana: <%2>.
Не удалось получить токен.	No se pudo obtener el token.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	No se pudo obtener el token. Código de resultado: <%1>. Respuesta: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	No se pudo obtener los datos. Código de resultado: <%1>. Respuesta: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	No pudo en la tabla <%1> hacer seleccionar de la lista de selección <%2> en la línea <%3>. El número de intentos de <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	No pudo hacer seleccionar de la lista de selección <%1> en la línea <%2>. El número de intentos de <%3>.
Не выполнены дополнительные процедуры обработки данных.	No se han realizado procedimientos adicionales de procesamiento de datos.
Обнаружено окно обновления конфигурации.	Se detecta la ventana de actualización de la configuración.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Se detecta la ventana c el mensaje acerca de los errores de la actualización de la configuración.
Видео создано автоматически.	Video creado de forma automática.
Количество сценариев	Número de secuencias de comandos
Количество шагов	El número de pasos
Версия Vanessa-Automation	La Versión De Vanessa-Automation
Версия скрипта сборки видео	La versión del script de montaje de vídeo
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	En la tabla debe ser de más de 1 fila, y han recibido <%1> filas.
Выполнить сценарии	Ejecutar secuencias de comandos
Загружены глобальные переменные.	Subidas las variables globales.
Не найден каталог: %1	No se ha encontrado el directorio: %1
Выполнить	Realizar
Выполняется...	Se...
Останавливается...	Se detiene...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Se detecta la ventana de la transición a la nueva versión de la plataforma de 1S:Predpriyatie.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	En la tabla <%1> no pude activar el campo <%2> para editar.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Se esperaba en un plazo de <%1> segundos, que se abrirá una ventana con el título distinto de <%2>.
Выберите файл настроек Vanessa Automation.	Seleccione el archivo de configuración de Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	La versión descargable de configuración no coincide con la versión de procesamiento.
Информация: Параметр %1 не загружен.	Parámetro: %1 no se ha cargado.
Не получилось прочитать значение из строки запуска: %1.	No pude leer el valor de la fila de inicio: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Durante la lectura de las variables de entorno del sistema operativo se ha producido una excepción: %1
Не найден путь к файлу JSON. Параметр: VAParams.	No se ha encontrado la ruta de acceso al archivo JSON. Opción: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Error de lectura de la estructura JSON. Saltamos la lectura.
Ошибка чтения структуры JSON.	Error de lectura de la estructura JSON.
В параметрах JSON не найден каталог Фич.	En la configuración de JSON no se ha encontrado el catálogo de Prestaciones.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	El uso de un parámetro obsoleto "КаталогOutputСкриншоты". Un nuevo parámetro "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	El uso de un parámetro obsoleto "КаталогOutputИнструкцияHTML". Un nuevo parámetro "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	El uso de un parámetro obsoleto "КаталогOutputИнструкцияMarkdown". Un nuevo parámetro "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	El uso de un parámetro obsoleto "КаталогOutputИнструкцияВидео". Un nuevo parámetro "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	El uso de un parámetro obsoleto "КаталогOutputjUnit". Un nuevo parámetro "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	En las opciones de inicio JSON no se ha definido un directorio un informe de jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	El uso de un parámetro obsoleto "КаталогOutputCucumberJson". Un nuevo parámetro "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	En las opciones de inicio JSON no se ha definido el informe CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	El uso de un parámetro obsoleto "КаталогOutputAllure". Un nuevo parámetro "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	El uso de un parámetro obsoleto "КаталогOutputAllureБазовый". Un nuevo parámetro "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	La forma de pasado de la lista no se encuentra.
ИмяФичи	ИмяФичи
ИмяСценария	Nombresecuenciacomandos
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	La secuencia de comandos no está definido.
Шаг не определён.	Paso no está definido.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	No se pudo obtener los datos. Código de resultado: <%1>. Respuesta: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	El comando de creación de imágenes de texto no se: %1
Не получилось получить командный интерфейс клиента тестирования.	No pude conseguir una interfaz de comandos de cliente de prueba.
Окно предупреждения не найдено.	Diálogo de advertencia no se encuentra.
Не получилось выполнить помещение файла <%1>.	No pude realizar el local del archivo <%1>.
Не найдено подключение SikuliX сервера.	No se encuentra la conexión SikuliX servidor.
Подключение SikuliX сервера сброшено.	La conexión SikuliX servidor aliviado.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	No se especifica la configuración de Vanessa-automation: <КаталогДляГенерацииКартинок>.
Не получилось создать картинку по тексту <%1>.	No pude crear la imagen sobre el texto de <%1>.
Не найден профиль поиска картинки с текстом <%1>.	No se ha encontrado el perfil de la búsqueda de la imagen con el texto <%1>.
Команда не выполнена: %1	El comando no se ejecuta: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	No pude calcular por la expresión: %1. Descripción del error: %2
Не указано имя файла.	No se especifica un nombre de archivo.
Каталог <%1> не существует.	El directorio <%1> no existe.
Не указано расширение файла.	No se especifica la extensión de archivo.
Не получилось закрыть активное окно <%1>. %2	No pude cerrar la ventana activa <%1>. %2
Закрытие окна <%1>.	Cierre de la ventana de <%1>.
