Строка поиска	Translation
Строка %1 не найдена в реквизите %2	Virkne "%1 " nav atrasts реквизите %2
Строка №%1 не найдена в табличном документе на форме	Rinda №%1 nav atrasta tabulas dokumenta formā
Строка №%1, обнаружен символ <|>, хотя не было ключевого слова <Примеры>.	Rinda №%1, atrasts simbols <|>, lai gan nebija atslēgvārda <Piemēri>.
Строка №%1, ожидалось (%2), а найдено (%3) ПредыдущееКлючевоеСлово=%4	Rinda №%1, gaidīts (%2), bet atrasts (%3) ПредыдущееКлючевоеСлово=%4
Строка должна быть описана таблицей с двумя строками.	Virkne ir aprakstīta tabulā ar divām rindām.
Строка с фича-файлом не найдена.	Josla ar фича-fails nav atrasts.
СтрокаЗапуска=%1	СтрокаЗапуска=%1
существует	ir
Сценарий <%1> не загружен.	Scenārijs <%1> nav ielādēta.
Сценарий: %1	Scenārijs: %1
Таблица <%1> не соответствует эталону. Ожидали <%2> строк, а в ней <%3> строк.	Tabula <%1> neatbilst etalonam. Gaidīts <%2> rindas, un tajā <%3> rindas.
Таблица <%1> не стала равной за <%2> секунд. %3	Tabula <%1> nav kļuvusi par līdzvērtīgu <%2> sekundes. %3
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	Tabula <%1>. Rinda nr.<%2>. Kolonna <%3>. Gaidīts <%4> un ir ieguvuši <%5>
Таблица формы с именем <%1> не найдена.	Tabula formas ar nosaukumu <%1> netika atrasta.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Skaits (no)=%2
Таблицы должны совпадать, а они различны.%1	Tabulas ir jāsakrīt, bet tie ir atšķirīgi%1
ТаблицыСовпадают	ТаблицыСовпадают
Табличный документ <%1> оказался неравен <%2>.%3	Tabulveida dokuments <%1> izrādījās неравен <%2>.%3
Табличный документ не содержит нужные строки <%1>	Tabulveida dokuments nesatur vajadzīgās rindas <par 1%>
Табличный документ содержит ненужные строки <%1>	Tabulveida dokuments ir nevajadzīgas rindas <par 1%>
ТестируемаяФорма <%1> не открылась, а должна была открыться	ТестируемаяФорма <%1> neatvērās, bet vajadzēja atvērties
ТестПропущен	ТестПропущен
Технические данные	Tehniskie dati
тип	tips
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	Vērtības tipu <par 1%> ir <%2>, kā tika gaidīts tips <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	Nepieciešams dokuments, biznesa procesu vai uzdevums. Nezināms vadītājs %1.%2 . Mainīgā %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	PM par 1% neatbilst etalonam. Gaidīts %2 rindas, un tajā %3 rindas.
ТЧ с именем <%1> не найдена.	PM ar nosaukumu <%1> netika atrasta.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	Pie loga <%1> netika atrasta neviena vienuma tipam <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Pie lauka <%1> gaidīts virsraksts <%2> un ir ieguvuši <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Pie lauka <%1> gaidīts redzamais teksts <%2> un ir ieguvuši <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Pie lauka <%1> gaidīts teksts <%2> un ir ieguvuši <%3>
У текущего окна найдено %1 форм.	Pie pašreizējā logi konstatēts %1 veidlapu.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Pie vienuma formas <%1> pašreizējo tekstu rediģēšanas <%2>, kā gaidīts <%3>
Удаляю элемент %1	Izņemu %1 elements
Удаляю элемент справочника <%1> : <%2>	Izņemu kataloga elements <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Jau āra TestClient pievienots uz %1 ostā.
Указан неверный диапазон портов: <%1>	Norādīts nepareizs portu diapazonu: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Norādītā kolonnas Nosaukuma aizstāšanu [%1] nav izkārtojumā.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Karogu, ir noteikts "Apstāties, ja rodas kļūda". Izpildi šādos gadījumos ir atcelts.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	Karogu, ir noteikts <Apstāšanās, ja rodas kļūda>. Izpildi šādos gadījumos ir atcelts.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Apgalvojums "ИмеетДлину" neprot strādāt ar tipa <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Apgalvojums "ПроверитьВхождениеВКоллекцию" neprot strādāt ar tāda veida kolekcija <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Apgalvojums "Ir" neprot strādāt ar tipa <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Apgalvojums <ИмеетДлину> neprot strādāt ar tipa <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Apgalvojums <ПроверитьВхождениеВКоллекцию> neprot strādāt ar tāda veida kolekcija <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Apgalvojums <Satur> neprot strādāt ar tipa <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Apgalvojums ПроверитьРавенствоФайлов var izmantot tikai biezā klientu.
Файл <%1> не найден.	Failu <%1> nav atrasts.
Файл <%1> не существует.	Failu <%1> nav.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Failu <vbFeatureReader.epf> netika atrasta instrumenti <par 1%>
Файл %1: <%2>	Failu %1: <%2>
Файл EPF не создан.	Failu EPF nav izveidots.
Файл EPF не создан. Не смог создать каталог временной базы.	Failu EPF nav izveidots. Nevarēja izveidot direktoriju, pagaidu bāzes.
Файл отчета Allure-report (%1) записан.	Atskaites fails Allure-report (%1) reģistrēts.
Файл отчета CucumberJson-report (%1) записан.	Atskaites fails CucumberJson-report (%1) reģistrēts.
Файл отчета jUnit-report (%1) записан.	Atskaites fails jUnit-report (%1) reģistrēts.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Фича <%1> satur tags @Tree. Atrast rindas, kas satur atstarpes rakstzīmes un tabulatori rindas sākumā. Koks nav pareizi uzbūvēta.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Фича <%1> satur tags @Tree. Daļa rindas ir rindas sākumā atstarpes rakstzīmes <%2>, kas ir daļa no virknes satur tabulatori <%3>. Koks nav pareizi uzbūvēta.
Фича: %1	Фича: %1
Фичи загружены	Lejupielādēt Фичи
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	Karogs <Saglabāt situācijās, pirms soļi> ir iestatīts uz <Patiesība>.
Флаг с заголовком <%1> не найден.	Karogs ar nosaukumu <%1> nav atrasts.
Флаг с именем <%1> не найден.	Karogs ar nosaukumu <%1> nav atrasts.
Форма <%1> не найдена.	Forma <%1> netika atrasta.
Форма окна с заголовком %1 не найдена.	Forma logi ar virsrakstu %1 nav atrasta.
Форма с заголовком <%1> не найдена.	Forma ar nosaukumu <%1> netika atrasta.
Форма с заголовком %1 не найдена.	Veidlapa ar nosaukumu "%1 " nav atrasta.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Uzņēmēja seanss vajag sākt ar atslēgu /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Vēlētos, lai algoritms <%1> выполнился, un viņš nokrita kļūda <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Vēlētos, lai algoritms <%1> samazinājās ar kļūdas ziņojumu <%2>, un viņš nokrita ar paziņojumu, <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Vēlētos, lai algoritms <%1> samazinājās, un viņš выполнился%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Vēlētos, lai kods <%1> выполнился, un viņš nokrita kļūda <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Vēlētos, lai kods <%1> samazinājās ar kļūdas ziņojumu <%2>, un viņš nokrita ar paziņojumu, <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Vēlētos, lai kods <%1> samazinājās, un viņš выполнился%2
Шаг	Solis
Шаг (%1) не выполнен.	Solis (%1) nav izpildīts.
Шаг (%1) не выполнен. Строка дерева №%2	Solis (%1) nav izpildīts. Rinda koka №%2
Шаг (%1) не реализован.	Solis (%1) nav realizēts.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Solis <%1> bija radīt izņēmums, bet viņš выполнился korekti.
Шаг выполнен с ошибкой: %1	Solis izpildīts kļūda: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Solis pieņem ieeja tikai tabulu Gherkin, kurā divas rindas. Kā tika nodota %1 rindas.
Шаг сценария не реализован.	Solis scenārija nav realizēts.
Элемент с заголовком <%1> виден на текущей форме	Elementu ar nosaukumu <par 1%> ir redzams pašreizējā formā
Элемент с заголовком <%1> доступен на форме	Elementu ar nosaukumu <par 1%> ir pieejams formā
Элемент с заголовком <%1> доступен не только для просмотра	Elementu ar nosaukumu <par 1%> ir pieejams ne tikai, lai apskatītu
Элемент с заголовком <%1> доступен только для просмотра	Elementu ar nosaukumu <par 1%> ir pieejams tikai skatīšanās
Элемент с заголовком <%1> не виден на текущей форме	Elementu ar nosaukumu <%1> nav redzams pašreizējā formā
Элемент с заголовком <%1> не доступен на форме	Elementu ar nosaukumu <%1> nav pieejams formā
Элемент с именем <%1> виден на текущей форме	Elementu ar nosaukumu <par 1%> ir redzams pašreizējā formā
Элемент с именем <%1> доступен на форме	Elementu ar nosaukumu <par 1%> ir pieejams formā
Элемент с именем <%1> доступен не только для просмотра	Elementu ar nosaukumu <par 1%> ir pieejams ne tikai, lai apskatītu
Элемент с именем <%1> доступен только для просмотра	Elementu ar nosaukumu <par 1%> ir pieejams tikai skatīšanās
Элемент с именем <%1> не виден на текущей форме	Elementu ar nosaukumu <%1> nav redzams pašreizējā formā
Элемент с именем <%1> не доступен на форме	Elementu ar nosaukumu <%1> nav pieejams formā
Элемент формы <%1> не найден.	Elements <%1> nav atrasts.
Элемент формы с именем <%1> не найден.	Formas elements ar nosaukumu <%1> nav atrasts.
Элемента формы с заголовком <%1> не найдено.	Veidlapas elementu ar nosaukumu <%1> nav atrasts.
Элемента формы с именем <%1> не найдено.	Veidlapas elementu ar nosaukumu <%1> nav atrasts.
Это возможно только для шага.	Tas ir iespējams tikai, lai soli.
является NULL	ir NULL
является заполненным	ir neaizpildītu
является истиной	ir patiesība
является ложью	ir meli
является неопределено	ir неопределено
Не найден SikuliX скрипт <%1>.	Nav atrasts SikuliX skriptu <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Neizdevās SukuliX skriptu <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Paredzams, ka tabulā <%1> текуще lauks tiks aizpildīts.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Paredzams, ka tabulā <%1> текуще lauks nav aizpildīts.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Gaidīts pie galda <%1> dienas <%2> sekundēm, ka pašreizējā lauks tiks aizpildīts.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Tabula <%1>. Rinda nr.<%2>. Kolonna <%3>. Nevarēja iegūt vērtību no standarta.
Не получилось получить представление открытого списка выбора <%1>.	Nav izdevies iegūt priekšstatu open saraksta izvēlētos <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	Pie saraksta izvēlētos <%1> gaidīts %2 vērtības, kā tika saņemts %3 vērtības.
Ожидалось получить %1, а было получено %2.	Plānots saņemt par 1%, kā tika saņemts %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Āra saraksts izvēlētos <%1> nav vienāds ar etalonam. Atšķirības: %2
Ожидалось, что открытый список содержит значение %1.	Paredzēts, ka āra saraksts ir vērtība, kas ir par 1%.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Āra saraksts izvēlētos <%1> nesatur paredzamās vērtības: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Āra saraksts izvēlētos <par 1%> ir vērtības, kurās nevar būt: %2
Не смог получить данные локализации сообщений.	Nevarēja iegūt datus lokalizācijas ziņas.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Pie lauka <%1> nav izdevies noklikšķiniet uz hipersaites <%2>.
Вы уверены?	Esat pārliecināts?
Закрыть форму	Aizvērt formu
Не получилось нажать на кнопку <%1>.	Nav izdevies nospiest pogu <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Paredzams, ka pie galda dokumenta <%1> dienas <%2> sekundes šūna <%3> būs vienāds ar <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Dažas ziņas nav atrastas logā ziņas lietotāju: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	Ziņojuma logā lietotājam ir atrasti papildu ziņojumi: %1
Не получилось определить длительность у файла <%1>.	Nav izdevies noteikt ilgums pie faila <%1>.
Не получилось добавить субтитры к файлу <%1>.	Nesanāca pievienot lejuplādēt failu <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Komandu ffmpeg apvienošanās ar visiem video nav izpildīta.
Команда ffmpeg по перекодированю звука не выполнена.	Komandu ffmpeg pēc перекодированю skaņas nav izpildīta.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Komandu ffmpeg pievienot ūdens zīmes un перекодированию skaņas nav izpildīta.
Команда ffmpeg по кодированию в mp4 не выполнена.	Komandu ffmpeg kodēšanas mp4 nav izpildīta.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Komandu ffmpeg pievienot mp3 ripu nav izpildīta.
Не получилось создать файл TTS <%1>.	Nav sanācis izveidot failu TTS <%1>.
Не указано имя голоса Text To Speech.	Nav norādīts balss Text To Speech.
Не указана команда ffmpeg.	Nav norādīta komandu ffmpeg.
Не указана команда Convert.	Nav norādīta Convert.
Не найдено значение из колонки <%1>.	Nav atrasts vērtība no kolonnas <%1>.
Не найдено значение <%1> из колонки <%2>.	Nav atrasts vērtība <%1> kolonna <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Nesanāca saglabāt mainīgo <%1> tabulu ar nosaukumu <%2>.
Таблица <%1> пустая.	Tabula <%1> tukša.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	Tabulās <%1> un <%2> dažādi skaļruņu skaitu <%3> un <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Ne visas tabulas rindas <%1> atrast tabulā <%2>:
Для элемента с именем <%1> не найдена форма.	Lai vienums ar nosaukumu <%1> netika atrasta forma.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Nav norādīts uzstādījumu Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Nav norādīts uzstādījumu Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	Katalogā <%1> nav atrasts neviens fails <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	Katalogā <%1> konstatēts vairāk par vienu failu <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Nav sanācis izdarīt klikšķi ar peli uz bildītes <%1>.
Не получилось запустить Sikulix сервер.	Nav sanācis palaist Sikulix serveri.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Nav sanācis jāgaida, lai veiktu SikuliX skriptu <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Nav sanācis izpildīt SikuliX skriptu <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Plānots, ka grupa ir vienumu <%1> satur datus formas elementi: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Plānots, ka grupa ir vienumu <%1> nesatur datus formas elementi: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Gaidīts pie galda <%1> dienas <%2> sekundes pie lauka <%3> vērtības, kas atšķiras no <%4>. Pašreizējā vērtība <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Plānots, ka uz paneļa sadaļas būs <par 1%> elementus, kā arī atrasts <%2> elementu.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Tika gaidīts, ka panelī, sadaļās ir ietverti šādi elementi: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Plānots, ka uz paneļa sadaļas netiks ietverti šādi elementi: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Tika gaidīts, ka paneļa funkcijas būs <par 1%> elementus, kā arī atrasts <%2> elementu.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Tika gaidīts, ka paneļa funkcijas tiks elements <%1> , bet tika atrasts elements <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Tika gaidīts, ka paneļa funkcijas tiks iekļauti šādi elementi: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Tika gaidīts, ka paneļa funkcijas netiks ietverti šādi elementi: %1
Группа <%1> не найдена в панели функций.	Grupa <%1> netika atrasta paneļa funkcijas.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Plānots, ka grupā ir <par 1%> paneļa funkcijas tiks iekļauti šādi elementi: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Plānots, ka grupā ir <par 1%> paneļa funkcijas netiks ietverti šādi elementi: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Kļūda. Nevarat atrast lietotāja iestatījumi <%1> failu <%2>.
Функция <%1> реализована только для Windows.	Funkcija <%1> realizēta tikai Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Pie lauka <%1> gaidīts virsraksta teksts <%2> un ir ieguvuši <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	Tabulā <%1> laukā <%2> gaidīts virsraksts <%3> un ir ieguvuši <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	Tabulā <%1> laukā <%2> gaidīts teksts <%3> un ir ieguvuši <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Nav sanācis izkraut bāzi dt: <%1>. Ceļš uz DT: <%2>. Atgriešanas statusu: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Grupa skaļruņi <%1> tabula <%2> netika atrasta.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	Tabulā <%1> grupā skaļruņi <%2> kolonna <%3> netika atrasta.
Не получилось найти на экране картинку <%1>.	Nav sanācis atrast uz ekrāna attēlu <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Paredzams, ka pie galda dokumenta <%1> dienas <%2> sekundes vērtību, šūnu <%3> būs vienāds ar <%4>. Pašreizējā vērtība <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	Metode Step() nav izpildīts. Neizdevās nolasīt pasākumus no pagaidu фича faila <%1>. Sākotnējā pozīcija:%2
Этот клиент	Šis klients
Не получилось найти данные макета <%1>.	Nav izdevies atrast datus izkārtojumu <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Nav sanācis izpildīt эмуляцию хоткея <par 1%> <%2>.
Не получилось выполнить эмуляцию ENTER.	Nav sanācis izpildīt эмуляцию ENTER.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Nesanāca sagaidīt bildes <%1> dienas <%2> sekundes.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Logs ar nosaukumu <%1> nav atrasts. Pašreizējo logu: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	Rinda <%1> netika atrasta ziņojuma logā lietotājam. Stāvoklis logi ziņas:%2
Не получилось определить родителя у шага <%1>.	Nav izdevies noteikt vecākiem pie soli <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Nav izdevies noteikt atrašanās vietu, soli <%1> grupā soļi <%2>.
Не получилось открыть форму регистра сведений <%1>.	Neizdevās atvērt veidlapu reģistra informāciju <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Neizdevās atrast apakšsistēmas <%1> reģistrā versija apakšsistēmu.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Paredzēts saņemt <%1> uz tabulas rindas <%2>, kā tika saņemts <%3> rindas.
Не получилось сохранить значение <%1> в переменную <%2>.	Nesanāca saglabāt vērtība <%1> mainīgo <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Neizdodas izveidot savienojumu ar iepriekš запущенному klientam testēšanas <%1>, port <%2>.
Не получилось прочитать параметр запуска <%1>.	Neizdevās nolasīt startēšanas opciju <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Nesanāca saglabāt virkni <%1> mainīgo <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	Nepareizi ir norādīts parametrs virzienā riteņa griešanās peli. Iespējamās vērtības: uz Augšu vai uz Leju.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Nav sanācis izpildīt эмуляцию riteņa griešanās peli virzienā <%1>, iterāciju daudzumu <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Konstatēti vairāki faili, kas eksportē подсценарий <%1>. Failus: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Nav sanācis veikt klikšķi праой peles labo pogu uz attēla <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Nav sanācis pārvietot peli, lai bildes <%1>.
Не существует клиента тестирования <%1>.	Nav klienta pārbaudes <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	Paredzams, ka process ID ir <par 1%> ir jāpabeidz <%2> sekundes.
Значение переменной <%1> изменено на <%2>.	Mainīgā vērtība <par 1%> ir atjaunināts uz <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	Vērtība globālo mainīgo <par 1%> ir atjaunināts uz <%2>.
Переменная <%1> удалена.	Mainīgais <%1> izdzēsta.
Глобальная переменная <%1> удалена.	Globālo mainīgo <%1> izdzēsta.
Контекст	Konteksts
Контекст глобальный	Globālais konteksts
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Logs ar nosaukumu <%1> nav atrasts. Man. meklēšanas logi: <%2>.
Не удалось получить токен.	Nav izdevies iegūt marķieris.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Nav izdevies iegūt marķieris. Rezultātu kods: <%1>. Atbilde: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nevarēja iegūt datus. Rezultātu kods: <%1>. Atbilde: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	Nevarēja tabulā <%1> padarīt izvēlēties no saraksta izvēlētos <%2> rindā <%3>. Mēģinājumu skaits <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	Nevarēju izdarīt izvēlēties no saraksta izvēlētos <%1> rindā <%2>. Mēģinājumu skaits <%3>.
Не выполнены дополнительные процедуры обработки данных.	Nav veikti papildu datu apstrādes procedūras.
Обнаружено окно обновления конфигурации.	Atklāts logu servisa konfigurācijas.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Atklāts logu c ziņu par to nav atjauninājumu konfigurācijas.
Видео создано автоматически.	Video izveidots automātiski.
Количество сценариев	Skaits skriptu
Количество шагов	Soļu skaits
Версия Vanessa-Automation	Versija Vanessa-Automation
Версия скрипта сборки видео	Versija skriptu montāžas video
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	Tabulā jābūt bole 1 rindas, bet saņēmuši <%1> rindas.
Выполнить сценарии	Izpildīt skriptus
Загружены глобальные переменные.	Lejupielādēt globālie mainīgie.
Не найден каталог: %1	Nav atrasts katalogs: %1
Выполнить	Izpildīt
Выполняется...	Tiek veikta...
Останавливается...	Apstājas...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Atklāts logu pāreju uz jauno versiju platforma "1C:Uzņēmums".
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	Tabulā <%1> nav izdevies aktivizēt laukā <%2> rediģēt.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Gaidīts jau <%1> sekundēm, kas atveras logs ar nosaukumu, kas atšķiras no <%2>.
Выберите файл настроек Vanessa Automation.	Noklikšķiniet uz fails > Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	Versija lejupielādējama iestatījumu neatbilst versiju apstrādi.
Информация: Параметр %1 не загружен.	Opcija: "%1 " nav ielādēts.
Не получилось прочитать значение из строки запуска: %1.	Nav sanācis izlasīt vērtību no vienas rindas palaist: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Lasot vides mainīgo operētājsistēmas radās izņēmums: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Nav atrasts ceļš JSON. Parametrs: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Lasīšanas kļūda struktūru JSON. Izlaižam lasījumā.
Ошибка чтения структуры JSON.	Lasīšanas kļūda struktūru JSON.
В параметрах JSON не найден каталог Фич.	Parametros JSON nav atrasts katalogs Pazīmes.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Izmantot novecojušu parametra "КаталогOutputСкриншоты". Jauna opcija - "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Izmantot novecojušu parametra "КаталогOutputИнструкцияHTML". Jauna opcija - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Izmantot novecojušu parametra "КаталогOutputИнструкцияMarkdown". Jauna opcija - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Izmantot novecojušu parametra "КаталогOutputИнструкцияВидео". Jauna opcija - "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Izmantot novecojušu parametra "КаталогOutputjUnit". Jauna opcija - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	Parametros palaišanas JSON nav noteikts katalogs atskaites jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Izmantot novecojušu parametra "КаталогOutputCucumberJson". Jauna opcija - "КаталогВыгрузкиCucumberJson"
