Строка поиска	Translation
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	Le tableau <%1>. Ligne n ° <%2>. La colonne <%3>. Attendaient <%4> et <%5>
Таблица формы с именем <%1> не найдена.	Le tableau de la forme avec le nom de <%1> n'est pas trouvée.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Le nombre()=%2
Таблицы должны совпадать, а они различны.%1	Les tables doivent être identiques, et ils varient%1
ТаблицыСовпадают	ТаблицыСовпадают
Табличный документ <%1> оказался неравен <%2>.%3	Le tableau du document <%1> était неравен <%2>.%3
Табличный документ не содержит нужные строки <%1>	Le tableau le document ne contient pas les lignes <%1>
Табличный документ содержит ненужные строки <%1>	Le tableau document contient des lignes inutiles <%1>
ТестируемаяФорма <%1> не открылась, а должна была открыться	ТестируемаяФорма <%1>, n'a pas ouvert, et devait s'ouvrir
ТестПропущен	ТестПропущен
Технические данные	Données techniques
тип	type
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	Le type de la valeur <%1> est <%2>, et attendu le type de <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	Le document est requis, processus d'affaires ou d'une tâche. Inconnu gestionnaire de %1.%2 . La variable %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	PM %1 n'est pas conforme au standard. Attendions %2 lignes, et %3 lignes.
ТЧ с именем <%1> не найдена.	PM avec le nom <%1> n'est pas trouvée.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	De la fenêtre <%1> ne correspond à aucun élément de type <ТестируемоеПолеФормы>.
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Le champ <%1> s'attendaient à en-tête <%2> et <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Le champ <%1> attendions le texte à afficher <%2> et <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Le champ <%1> attendions le texte de l'invite <%2> et <%3>
У текущего окна найдено %1 форм.	De la fenêtre courante trouvé %1 formes.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	De l'élément de formulaire <%1> le texte en cours d'édition <%2>, et attendaient <%3>
Удаляю элемент %1	Supprime l'élément %1
Удаляю элемент справочника <%1> : <%2>	Supprime l'élément de manuel de <%1> : <%2>
Уже открытый TestClient подключен на %1 порту.	Déjà ouvert TestClient connecté sur %1 port.
Указан неверный диапазон портов: <%1>	Non valide plage de ports: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	Le Nom de la colonne de substitution [%1] n'existe pas dans la mise en page.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	Installé le drapeau de "l'Arrêt en cas d'erreur". L'exécution de ces scripts est annulée.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	L'indicateur <Arrêt en cas d'erreur>. L'exécution de ces scripts est annulée.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	L'approbation de la "ИмеетДлину" ne sait pas travailler avec le type <%1>.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	L'approbation de la "ПроверитьВхождениеВКоллекцию" n'est pas capable de travailler avec un type de collection <%1>.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	L'approbation de la "Contient" ne sait pas travailler avec le type <%1>.%2
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Approbation <ИмеетДлину> ne sait pas travailler avec le type <%1>.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Approbation <ПроверитьВхождениеВКоллекцию> ne sait pas travailler avec le type de la collection <%1>.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	L'approbation <Contient> ne sait pas travailler avec le type <%1>.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	L'approbation ПроверитьРавенствоФайлов vous pouvez utiliser seulement à gros client.
Файл <%1> не найден.	Le fichier <%1> n'a pas été trouvé.
Файл <%1> не существует.	Le fichier <%1> n'existe pas.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	Le fichier <vbFeatureReader.epf> n'a pas été trouvé dans le répertoire d'outils <%1>
Файл %1: <%2>	Le fichier %1: <%2>
Файл EPF не создан.	Le fichier EPF n'est pas créé.
Файл EPF не создан. Не смог создать каталог временной базы.	Le fichier EPF n'est pas créé. N'a pas pu créer le répertoire de la base de.
Файл отчета Allure-report (%1) записан.	Le fichier de rapport Allure-report (%1) est enregistré.
Файл отчета CucumberJson-report (%1) записан.	Le fichier de rapport CucumberJson-report (%1) est enregistré.
Файл отчета jUnit-report (%1) записан.	Le fichier de rapport jUnit-report (%1) est enregistré.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Ficha <%1> contient la balise @Tree. Trouvé les lignes qui contiennent des espaces et tabulations en début de ligne. L'arbre ne peut pas être correctement construit.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Ficha <%1> contient la balise @Tree. Une partie des lignes d'affiche au début de la chaîne de caractères d'espaces <%2>, partie de la ligne contient des caractères de tabulation <%3>. L'arbre ne peut pas être correctement construit.
Фича: %1	Ficha: %1
Фичи загружены	Chargés de fonctions
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	L'indicateur <Enregistrer des contextes avant de suivre les étapes> est défini à <Vérité>.
Флаг с заголовком <%1> не найден.	Le drapeau avec le titre <%1> n'a pas été trouvé.
Флаг с именем <%1> не найден.	Le drapeau avec le nom <%1> n'a pas été trouvé.
Форма <%1> не найдена.	La forme <%1> n'est pas trouvée.
Форма окна с заголовком %1 не найдена.	La forme de la fenêtre avec le titre %1 n'est pas trouvée.
Форма с заголовком <%1> не найдена.	Un formulaire avec le titre <%1> n'est pas trouvée.
Форма с заголовком %1 не найдена.	Un formulaire avec le titre %1 n'est pas trouvée.
Хост сеанс надо запустить с ключом /TESTMANAGER.	L'hôte de la session il faut démarrer avec la clé /TESTMANAGER.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Voulu, pour l'algorithme <%1> s'exécute, et il est tombé avec une erreur <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Voulu, pour l'algorithme <%1> est tombé avec le message d'erreur <%2>, et il est tombé avec le message <%3>.%4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Voulu, pour l'algorithme <%1> a chuté, et il s'exécute%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Voulu un code de <%1> s'exécute, et il est tombé avec une erreur <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Voulu un code de <%1> est tombé avec le message d'erreur <%2>, et il est tombé avec le message <%3>.%4
Хотели, чтобы код <%1> упал, а он выполнился%2	Voulu, pour le code <%1> a chuté, et il s'exécute%2
Шаг	Étape
Шаг (%1) не выполнен.	L'étape (%1) n'est pas exécutée.
Шаг (%1) не выполнен. Строка дерева №%2	L'étape (%1) n'est pas exécutée. La chaîne de l'arbre n ° %2
Шаг (%1) не реализован.	L'étape (%1) n'est pas implémentée.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Étape <%1> devrait provoquer une exception, et il s'exécute correctement.
Шаг выполнен с ошибкой: %1	Étape accomplie avec l'erreur: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	Étape est de prendre à la seule entrée de la table Gherkin, dans laquelle les deux lignes. Et a été placée %1 lignes.
Шаг сценария не реализован.	L'étape du script n'est pas mis en œuvre.
Элемент с заголовком <%1> виден на текущей форме	L'élément avec le titre <%1> visible sur la forme
Элемент с заголовком <%1> доступен на форме	L'élément avec le titre <%1> disponible sur la forme
Элемент с заголовком <%1> доступен не только для просмотра	L'élément avec le titre <%1> disponible non seulement pour voir
Элемент с заголовком <%1> доступен только для просмотра	L'élément avec le titre <%1> en lecture seule
Элемент с заголовком <%1> не виден на текущей форме	L'élément avec le titre <%1> n'apparaît pas sur la forme actuelle
Элемент с заголовком <%1> не доступен на форме	L'élément avec le titre <%1> n'est pas disponible sur la forme
Элемент с именем <%1> виден на текущей форме	Un élément avec un nom <%1> visible sur la forme
Элемент с именем <%1> доступен на форме	Un élément avec un nom <%1> disponible sur la forme
Элемент с именем <%1> доступен не только для просмотра	Un élément avec un nom <%1> est disponible non seulement pour voir
Элемент с именем <%1> доступен только для просмотра	Un élément avec un nom <%1> en lecture seule
Элемент с именем <%1> не виден на текущей форме	Un élément avec un nom <%1> n'apparaît pas sur la forme actuelle
Элемент с именем <%1> не доступен на форме	Un élément avec un nom <%1> n'est pas disponible sur la forme
Элемент формы <%1> не найден.	L'élément de formulaire <%1> n'a pas été trouvé.
Элемент формы с именем <%1> не найден.	L'élément de formulaire avec le nom de <%1> n'a pas été trouvé.
Элемента формы с заголовком <%1> не найдено.	L'élément de formulaire avec le titre <%1> n'est pas trouvée.
Элемента формы с именем <%1> не найдено.	L'élément de formulaire avec le nom de <%1> n'est pas trouvée.
Это возможно только для шага.	C'est peut-être seulement pour une étape.
является NULL	est NULL
является заполненным	est rempli
является истиной	est la vérité
является ложью	est un mensonge
является неопределено	est définie
Не найден SikuliX скрипт <%1>.	N'a pas été trouvé SikuliX script <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Impossible d'exécuter SukuliX le script <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Attendaient dans la table <%1> текуще champ sera rempli.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Attendaient dans la table <%1> текуще champ ne sera pas rempli.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Attendaient de la table <%1> pendant <%2> secondes, que le champ sera rempli.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Le tableau <%1>. Ligne n ° <%2>. La colonne <%3>. N'a pas pu obtenir la valeur de référence.
Не получилось получить представление открытого списка выбора <%1>.	Pas réussi à obtenir une représentation publique de la liste de sélection <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	De la liste de sélection <%1> attendu %2 valeurs, et a été reçue %3 valeurs.
Ожидалось получить %1, а было получено %2.	Prévu pour obtenir le %de 1, et a été reçue %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Liste de sélection <%1> n'est pas égal à l'écart. Différences: %2
Ожидалось, что открытый список содержит значение %1.	Il était prévu que la liste contient la valeur %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Liste de sélection <%1> ne contient pas les valeurs attendues: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Liste de choix <%1> contient des valeurs qui ne doit pas être: %2
Не смог получить данные локализации сообщений.	N'a pas pu obtenir les données de la localisation des messages.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Le champ <%1> pas réussi à cliquer sur le lien hypertexte <%2>.
Вы уверены?	Êtes-vous sûr?
Закрыть форму	Fermer le formulaire
Не получилось нажать на кнопку <%1>.	Pas réussi à appuyer sur la touche <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Attendions que le tablespace d'un document <%1> pendant <%2> secondes fort <%3> sera égale à <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Certains messages n'ont pas été trouvés dans la fenêtre des messages de l'utilisateur: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	Dans la fenêtre des messages de l'utilisateur ont été trouvés posts: %1
Не получилось определить длительность у файла <%1>.	Pas réussi à déterminer la durée de fichier <%1>.
Не получилось добавить субтитры к файлу <%1>.	Pas réussi à ajouter des sous-titres à un fichier <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	La commande ffmpeg sur la fusion de toutes les vidéos ne sont pas terminées.
Команда ffmpeg по перекодированю звука не выполнена.	La commande ffmpeg de перекодированю le son n'est pas exécutée.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	La commande ffmpeg sur l'ajout d'eau de notes et de recodage sonore n'est pas exécutée.
Команда ffmpeg по кодированию в mp4 не выполнена.	La commande ffmpeg sur le codage en mp4 n'est pas exécutée.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	La commande ffmpeg ajouter un mp3 dans le rouleau n'est pas exécutée.
Не получилось создать файл TTS <%1>.	N'a réussi à créer un fichier TTS <%1>.
Не указано имя голоса Text To Speech.	Pas d'indication du nom de la voix Text To Speech.
Не указана команда ffmpeg.	N'est pas spécifié, la commande ffmpeg.
Не указана команда Convert.	N'est pas spécifié, la commande Convert.
Не найдено значение из колонки <%1>.	Pas trouvé la valeur de la colonne <%1>.
Не найдено значение <%1> из колонки <%2>.	N'est trouvée, la valeur <%1> dans la colonne <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	Pas réussi à l'enregistrer dans une variable <%1> un tableau avec le nom de <%2>.
Таблица <%1> пустая.	Le tableau <%1> vide.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	Dans les tableaux <%1> et <%2> un nombre différent de colonnes <%3> et <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	Pas toutes les lignes de la table <%1> trouvés dans la table <%2>:
Для элемента с именем <%1> не найдена форма.	Pour un élément avec le nom <%1> n'a pas trouvé la forme.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	Ne spécifiez pas de valeur de réglage Vanessa-automation: <КаталогПроекта>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	Ne spécifiez pas de valeur de réglage Vanessa-automation: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	Dans le répertoire <%1> ne trouve pas le fichier <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	Dans le répertoire <%1> trouvé un fichier <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	Pas réussi à faire un clic de la souris sur l'image <%1>.
Не получилось запустить Sikulix сервер.	Pas réussi à exécuter Sikulix le serveur.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	Pas réussi à attendre l'exécution de la SikuliX script <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	Pas réussi à exécuter SikuliX le script <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	Prévu que le groupe d'éléments <%1> contient les éléments de données de la forme: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	Prévu que le groupe d'éléments <%1> ne contient pas les éléments de données de la forme: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	Attendaient de la table <%1> pendant <%2> secondes sur le parcours <%3> la valeur de votre bien <%4>. La valeur actuelle de la <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	Il était prévu que, dans le panneau de partition sera <%1> les éléments, et trouvé <%2> éléments.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	Il était prévu que, dans le panneau de partitions pour contenir les éléments suivants: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	Prévu que le panneau de partitions ne seront pas contenir les éléments suivants: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	Il était prévu que, dans la barre de fonctions <%1> les éléments, et trouvé <%2> éléments.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	Il était prévu que, dans la barre de fonctions sera l'élément <%1> , a été trouvé un élément <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	Il était prévu que, dans la barre de fonctions pour contenir les éléments suivants: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	Il était prévu que, dans la barre de fonctions ne seront pas contenir les éléments suivants: %1
Группа <%1> не найдена в панели функций.	Le groupe <%1> n'est pas trouvée dans la barre de fonctions.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	Il était prévu que, dans le groupe <%1> de la barre de fonctions pour contenir les éléments suivants: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	Il était prévu que, dans le groupe <%1> panneau des fonctions ne seront pas contenir les éléments suivants: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	Erreur. Pas trouvé les paramètres de l'utilisateur <%1> dans le fichier <%2>.
Функция <%1> реализована только для Windows.	Fonction <%1> disponible uniquement pour Windows.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	Le champ <%1> s'attendaient à un texte d'en-tête <%2> et <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	Dans la table <%1> sur le parcours <%2> s'attendaient à en-tête <%3> et <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	Dans la table <%1> sur le parcours <%2> attendions le texte de l'invite <%3> et <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	Pas réussi à décharger la base de dt: <%1>. Chemin de la DT: <%2>. Le statut de retour: <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	Un groupe de colonnes <%1> dans la table <%2> n'est pas trouvée.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	Dans la table <%1> colonnes <%2> colonne <%3> n'est pas trouvée.
Не получилось найти на экране картинку <%1>.	Pas réussi à trouver sur l'écran de l'image <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	Attendions que le tablespace d'un document <%1> pendant <%2> secondes, la valeur de la cellule <%3> deviendra <%4>. La valeur actuelle de la <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	L'Étape la méthode() n'est pas exécutée. Impossible de lire les étapes de la ficha le fichier <%1>. La chaîne d'origine:%2
Этот клиент	Ce client
Не получилось найти данные макета <%1>.	Pas réussi à trouver les informations de mise en page <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	Pas réussi à émuler хоткея <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	Pas réussi à émuler ENTRÉE.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	Pas réussi à attendre de l'image <%1> pendant <%2> secondes.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	Dialogue avec le titre <%1> n'est pas trouvée. La fenêtre actuelle: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	La chaîne <%1> n'est pas trouvée dans la fenêtre de message à l'utilisateur. État de la fenêtre de messages:%2
Не получилось определить родителя у шага <%1>.	Pas réussi à déterminer le parent de l'étape <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	Pas réussi à déterminer la position de l'étape <%1> dans le groupe des étapes <%2>.
Не получилось открыть форму регистра сведений <%1>.	Pas réussi à ouvrir le formulaire de la casse des informations <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	Pas réussi à trouver le sous-système <%1> dans le registre de la version sous-systèmes.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	Prévu pour obtenir <%1> lignes dans la table <%2>, et a été reçu <%3> les lignes.
Не получилось сохранить значение <%1> в переменную <%2>.	Pas réussi à enregistrer la valeur <%1> dans la variable <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	Pas réussi à se connecter à précédemment exécutée au client de test <%1>, <%2>.
Не получилось прочитать параметр запуска <%1>.	Pas réussi à lire le paramètre de démarrage <%1>.
ИмяРаннера	ИмяРаннера
ТипКлиентаТестирования	ТипКлиентаТестирования
СтрокаСоединения	СтрокаСоединения
Не получилось сохранить строку <%1> в переменную <%2>.	Pas réussi à garder la ligne <%1> dans la variable <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	De manière incorrecte la valeur du paramètre sens de rotation de la roue de la souris. Valeurs possibles: vers le Haut ou vers le Bas.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	Pas réussi à émuler la rotation de la roue de la souris dans la direction <%1>, nombre d'itérations <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	Découvert plusieurs fichiers, exportateurs подсценарий <%1>. Fichiers: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	Pas réussi à faire un clic праой droit de la souris sur l'image <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	Pas réussi à déplacer le curseur de la souris sur l'image <%1>.
Не существует клиента тестирования <%1>.	Il n'existe pas de client de test <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	S'attendaient à ce que le processus ID <%1> sera achevé dans un délai de <%2> secondes.
Значение переменной <%1> изменено на <%2>.	La valeur de la variable <%1> modifié <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	La valeur de la variable globale <%1> modifié <%2>.
Переменная <%1> удалена.	La variable <%1> est supprimée.
Глобальная переменная <%1> удалена.	La variable globale <%1> est supprimée.
Контекст	Le contexte
Контекст глобальный	Le contexte mondial
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	Dialogue avec le titre <%1> n'est pas trouvée. Délai de recherche de la fenêtre: <%2>.
Не удалось получить токен.	Impossible de récupérer le jeton.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	Impossible de récupérer le jeton. Le code de résultat: <%1>. Réponse: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Impossible de récupérer des données. Le code de résultat: <%1>. Réponse: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	N'a pas pu dans la table <%1> faire choisir parmi une liste de choix <%2> ligne <%3>. Le nombre de tentatives de <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	N'a pas pu faire choisir parmi une liste de choix <%1> ligne <%2>. Le nombre de tentatives de <%3>.
Не выполнены дополнительные процедуры обработки данных.	Ne sont pas remplies, d'autres procédures de traitement des données.
Обнаружено окно обновления конфигурации.	Découvert fenêtre de mise à jour de la configuration.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	Découvert fenêtre de message d'échec de la mise à jour de la configuration.
Видео создано автоматически.	La vidéo est créé automatiquement.
Количество сценариев	Le nombre de scripts
Количество шагов	Le nombre d'étapes
Версия Vanessa-Automation	La Version De Vanessa-Automation
Версия скрипта сборки видео	Version du script de montage de la vidéo
ЗаголовокАктивногоОкна	ЗаголовокАктивногоОкна
ИмяАктивнойФормы	ИмяАктивнойФормы
В таблице должно быть боле 1 строки, а получили <%1> строк.	Dans le tableau doit être baule 1 de la chaîne, et reçu <%1> lignes.
Выполнить сценарии	Exécuter les scripts
Загружены глобальные переменные.	Chargé des variables globales.
Не найден каталог: %1	N'a pas été trouvé répertoire: %1
Выполнить	Exécuter
Выполняется...	Fait...
Останавливается...	S'arrête...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	Découvert fenêtre de passer à une nouvelle version de la plate-forme 1S:Predpriyatie.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	Dans la table <%1> n'a pas résulté d'intensifier le champ <%2> pour l'édition.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	Prévu dans un délai de <%1> secondes, une fenêtre s'ouvre avec un titre différent de <%2>.
Выберите файл настроек Vanessa Automation.	Sélectionnez un fichier de paramètres de Vanessa Automation.
Версия загружаемых настроек не соответсвует версии обработки.	La version téléchargeable de paramètres ne sont pas inclus dans la version de traitement.
Информация: Параметр %1 не загружен.	Paramètre: %1 n'est pas chargé.
Не получилось прочитать значение из строки запуска: %1.	Pas réussi à lire la valeur de la ligne de lancement: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	Lors de la lecture des variables d'environnement du système d'exploitation une exception s'est produite: %1
Не найден путь к файлу JSON. Параметр: VAParams.	Pas trouvé le chemin d'accès à un fichier JSON. Option: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	Erreur lors de la lecture de la structure JSON. Sauter la lecture.
Ошибка чтения структуры JSON.	Erreur lors de la lecture de la structure JSON.
В параметрах JSON не найден каталог Фич.	Dans les paramètres de JSON n'est pas trouvé le répertoire de Fich.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	Utiliser l'ancien paramètre "КаталогOutputСкриншоты". Un nouveau paramètre "КаталогВыгрузкиСкриншотов".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	Utiliser l'ancien paramètre "КаталогOutputИнструкцияHTML". Un nouveau paramètre "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	Utiliser l'ancien paramètre "КаталогOutputИнструкцияMarkdown". Un nouveau paramètre "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	Utiliser l'ancien paramètre "КаталогOutputИнструкцияВидео". Un nouveau paramètre "КаталогВыгрузкиИнструкцийВидео".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	Utiliser l'ancien paramètre "КаталогOutputjUnit". Un nouveau paramètre "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	Dans les paramètres de démarrage JSON n'est pas défini le répertoire du rapport de jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	Utiliser l'ancien paramètre "КаталогOutputCucumberJson". Un nouveau paramètre "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	Dans les paramètres de démarrage JSON n'est pas défini le rapport CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Utiliser l'ancien paramètre "КаталогOutputAllure". Un nouveau paramètre "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Utiliser l'ancien paramètre "КаталогOutputAllureБазовый". Un nouveau paramètre "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	La forme de la tombée de la liste n'est pas trouvée.
ИмяФичи	ИмяФичи
ИмяСценария	Nom du script
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Le scénario n'est pas défini.
Шаг не определён.	L'étape n'est pas défini.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Impossible de récupérer des données. Le code de résultat: <%1>. Réponse: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	La commande de création d'images de texte a échoué: %1
Не получилось получить командный интерфейс клиента тестирования.	Pas réussi à obtenir une interface de commande d'un client de test.
Окно предупреждения не найдено.	Une fenêtre d'avertissement n'est pas trouvé.
Не получилось выполнить помещение файла <%1>.	Pas réussi à effectuer placer le fichier <%1>.
Не найдено подключение SikuliX сервера.	Pas trouvé la connexion SikuliX du serveur.
Подключение SikuliX сервера сброшено.	Connexion SikuliX serveur réinitialisée.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Ne spécifiez pas de valeur de réglage Vanessa-automation: <КаталогДляГенерацииКартинок>.
